Name           Surname        Final_Grade(Aver. )
Name92405      Surname92405   4.27           
Name22355      Surname22355   4.27           
Name22324      Surname22324   4.27           
Name22318      Surname22318   4.27           
Name92484      Surname92484   4.27           
Name92492      Surname92492   4.27           
Name36162      Surname36162   4.27           
Name43932      Surname43932   4.27           
Name74811      Surname74811   4.27           
Name92542      Surname92542   4.27           
Name42346      Surname42346   4.27           
Name92558      Surname92558   4.27           
Name74813      Surname74813   4.27           
Name74846      Surname74846   4.27           
Name39402      Surname39402   4.27           
Name22119      Surname22119   4.27           
Name22084      Surname22084   4.27           
Name5852       Surname5852    4.27           
Name22075      Surname22075   4.27           
Name68619      Surname68619   4.27           
Name92789      Surname92789   4.27           
Name22007      Surname22007   4.27           
Name41827      Surname41827   4.27           
Name63274      Surname63274   4.27           
Name49162      Surname49162   4.27           
Name36029      Surname36029   4.27           
Name92920      Surname92920   4.27           
Name93003      Surname93003   4.27           
Name93010      Surname93010   4.27           
Name21795      Surname21795   4.27           
Name35995      Surname35995   4.27           
Name51077      Surname51077   4.27           
Name93125      Surname93125   4.27           
Name93181      Surname93181   4.27           
Name59190      Surname59190   4.27           
Name93193      Surname93193   4.27           
Name42446      Surname42446   4.27           
Name21625      Surname21625   4.27           
Name21611      Surname21611   4.27           
Name93256      Surname93256   4.27           
Name44001      Surname44001   4.27           
Name21572      Surname21572   4.27           
Name52637      Surname52637   4.27           
Name75137      Surname75137   4.27           
Name68479      Surname68479   4.27           
Name26608      Surname26608   4.27           
Name21471      Surname21471   4.27           
Name37985      Surname37985   4.27           
Name21459      Surname21459   4.27           
Name21456      Surname21456   4.27           
Name52691      Surname52691   4.27           
Name5929       Surname5929    4.27           
Name21421      Surname21421   4.27           
Name21414      Surname21414   4.27           
Name41757      Surname41757   4.27           
Name68434      Surname68434   4.27           
Name75219      Surname75219   4.27           
Name75224      Surname75224   4.27           
Name75227      Surname75227   4.27           
Name68427      Surname68427   4.27           
Name49058      Surname49058   4.27           
Name5938       Surname5938    4.27           
Name52779      Surname52779   4.27           
Name93692      Surname93692   4.27           
Name21235      Surname21235   4.27           
Name21223      Surname21223   4.27           
Name46164      Surname46164   4.27           
Name35793      Surname35793   4.27           
Name25691      Surname25691   4.27           
Name64654      Surname64654   4.27           
Name68387      Surname68387   4.27           
Name93822      Surname93822   4.27           
Name68360      Surname68360   4.27           
Name61690      Surname61690   4.27           
Name89026      Surname89026   4.27           
Name59149      Surname59149   4.27           
Name68342      Surname68342   4.27           
Name20929      Surname20929   4.27           
Name20891      Surname20891   4.27           
Name41692      Surname41692   4.27           
Name87988      Surname87988   4.27           
Name68321      Surname68321   4.27           
Name44059      Surname44059   4.27           
Name20811      Surname20811   4.27           
Name94191      Surname94191   4.27           
Name94199      Surname94199   4.27           
Name35646      Surname35646   4.27           
Name59129      Surname59129   4.27           
Name48971      Surname48971   4.27           
Name94274      Surname94274   4.27           
Name53042      Surname53042   4.27           
Name68257      Surname68257   4.27           
Name68248      Surname68248   4.27           
Name46802      Surname46802   4.27           
Name20505      Surname20505   4.27           
Name41634      Surname41634   4.27           
Name94396      Surname94396   4.27           
Name94398      Surname94398   4.27           
Name53084      Surname53084   4.27           
Name20482      Surname20482   4.27           
Name20476      Surname20476   4.27           
Name88002      Surname88002   4.27           
Name37180      Surname37180   4.27           
Name20399      Surname20399   4.27           
Name53118      Surname53118   4.27           
Name35578      Surname35578   4.27           
Name68208      Surname68208   4.27           
Name50933      Surname50933   4.27           
Name61707      Surname61707   4.27           
Name59565      Surname59565   4.27           
Name44100      Surname44100   4.27           
Name35548      Surname35548   4.27           
Name4967       Surname4967    4.27           
Name94606      Surname94606   4.27           
Name53182      Surname53182   4.27           
Name35532      Surname35532   4.27           
Name6062       Surname6062    4.27           
Name94643      Surname94643   4.27           
Name30680      Surname30680   4.27           
Name46363      Surname46363   4.27           
Name1160       Surname1160    4.27           
Name53242      Surname53242   4.27           
Name94808      Surname94808   4.27           
Name53273      Surname53273   4.27           
Name94893      Surname94893   4.27           
Name44118      Surname44118   4.27           
Name35430      Surname35430   4.27           
Name349        Surname349     4.27           
Name1422       Surname1422    4.27           
Name35404      Surname35404   4.27           
Name86427      Surname86427   4.27           
Name19825      Surname19825   4.27           
Name53365      Surname53365   4.27           
Name4303       Surname4303    4.27           
Name75849      Surname75849   4.27           
Name42677      Surname42677   4.27           
Name35368      Surname35368   4.27           
Name95103      Surname95103   4.27           
Name83903      Surname83903   4.27           
Name68011      Surname68011   4.27           
Name4265       Surname4265    4.27           
Name53436      Surname53436   4.27           
Name25727      Surname25727   4.27           
Name41507      Surname41507   4.27           
Name95212      Surname95212   4.27           
Name95227      Surname95227   4.27           
Name95240      Surname95240   4.27           
Name87930      Surname87930   4.27           
Name95246      Surname95246   4.27           
Name89469      Surname89469   4.27           
Name59568      Surname59568   4.27           
Name95288      Surname95288   4.27           
Name53489      Surname53489   4.27           
Name95379      Surname95379   4.27           
Name19490      Surname19490   4.27           
Name19463      Surname19463   4.27           
Name41488      Surname41488   4.27           
Name19439      Surname19439   4.27           
Name33313      Surname33313   4.27           
Name95491      Surname95491   4.27           
Name53587      Surname53587   4.27           
Name19231      Surname19231   4.27           
Name19229      Surname19229   4.27           
Name95634      Surname95634   4.27           
Name44184      Surname44184   4.27           
Name67901      Surname67901   4.27           
Name19207      Surname19207   4.27           
Name70940      Surname70940   4.27           
Name53652      Surname53652   4.27           
Name67885      Surname67885   4.27           
Name76103      Surname76103   4.27           
Name35149      Surname35149   4.27           
Name42722      Surname42722   4.27           
Name76159      Surname76159   4.27           
Name59918      Surname59918   4.27           
Name53741      Surname53741   4.27           
Name76177      Surname76177   4.27           
Name41406      Surname41406   4.27           
Name53781      Surname53781   4.27           
Name76228      Surname76228   4.27           
Name76236      Surname76236   4.27           
Name72327      Surname72327   4.27           
Name96210      Surname96210   4.27           
Name73564      Surname73564   4.27           
Name76298      Surname76298   4.27           
Name96253      Surname96253   4.27           
Name76310      Surname76310   4.27           
Name59609      Surname59609   4.27           
Name96305      Surname96305   4.27           
Name34967      Surname34967   4.27           
Name53903      Surname53903   4.27           
Name34943      Surname34943   4.27           
Name61046      Surname61046   4.27           
Name81771      Surname81771   4.27           
Name67738      Surname67738   4.27           
Name96448      Surname96448   4.27           
Name76404      Surname76404   4.27           
Name53943      Surname53943   4.27           
Name62332      Surname62332   4.27           
Name18393      Surname18393   4.27           
Name76424      Surname76424   4.27           
Name18302      Surname18302   4.27           
Name44257      Surname44257   4.27           
Name82688      Surname82688   4.27           
Name96605      Surname96605   4.27           
Name96622      Surname96622   4.27           
Name54033      Surname54033   4.27           
Name54036      Surname54036   4.27           
Name51134      Surname51134   4.27           
Name48662      Surname48662   4.27           
Name18134      Surname18134   4.27           
Name18116      Surname18116   4.27           
Name67629      Surname67629   4.27           
Name76525      Surname76525   4.27           
Name1541       Surname1541    4.27           
Name18057      Surname18057   4.27           
Name18024      Surname18024   4.27           
Name34761      Surname34761   4.27           
Name67602      Surname67602   4.27           
Name70942      Surname70942   4.27           
Name31441      Surname31441   4.27           
Name41283      Surname41283   4.27           
Name48617      Surname48617   4.27           
Name97028      Surname97028   4.27           
Name17866      Surname17866   4.27           
Name17863      Surname17863   4.27           
Name67582      Surname67582   4.27           
Name17859      Surname17859   4.27           
Name67575      Surname67575   4.27           
Name17846      Surname17846   4.27           
Name58969      Surname58969   4.27           
Name39638      Surname39638   4.27           
Name45671      Surname45671   4.27           
Name6382       Surname6382    4.27           
Name17793      Surname17793   4.27           
Name34676      Surname34676   4.27           
Name34653      Surname34653   4.27           
Name97189      Surname97189   4.27           
Name97192      Surname97192   4.27           
Name64149      Surname64149   4.27           
Name54257      Surname54257   4.27           
Name64147      Surname64147   4.27           
Name54276      Surname54276   4.27           
Name97244      Surname97244   4.27           
Name97260      Surname97260   4.27           
Name6391       Surname6391    4.27           
Name97310      Surname97310   4.27           
Name34584      Surname34584   4.27           
Name49987      Surname49987   4.27           
Name41241      Surname41241   4.27           
Name76737      Surname76737   4.27           
Name17557      Surname17557   4.27           
Name82706      Surname82706   4.27           
Name54335      Surname54335   4.27           
Name34560      Surname34560   4.27           
Name83846      Surname83846   4.27           
Name59502      Surname59502   4.27           
Name55393      Surname55393   4.27           
Name86121      Surname86121   4.27           
Name51942      Surname51942   4.27           
Name54378      Surname54378   4.27           
Name28371      Surname28371   4.27           
Name85215      Surname85215   4.27           
Name85203      Surname85203   4.27           
Name14737      Surname14737   4.27           
Name43854      Surname43854   4.27           
Name55449      Surname55449   4.27           
Name71836      Surname71836   4.27           
Name50199      Surname50199   4.27           
Name41201      Surname41201   4.27           
Name85178      Surname85178   4.27           
Name17401      Surname17401   4.27           
Name78112      Surname78112   4.27           
Name14615      Surname14615   4.27           
Name72583      Surname72583   4.27           
Name97552      Surname97552   4.27           
Name47104      Surname47104   4.27           
Name55495      Surname55495   4.27           
Name17386      Surname17386   4.27           
Name17384      Surname17384   4.27           
Name40792      Surname40792   4.27           
Name97584      Surname97584   4.27           
Name14518      Surname14518   4.27           
Name17370      Surname17370   4.27           
Name91514      Surname91514   4.27           
Name14475      Surname14475   4.27           
Name2278       Surname2278    4.27           
Name87326      Surname87326   4.27           
Name91492      Surname91492   4.27           
Name14414      Surname14414   4.27           
Name17306      Surname17306   4.27           
Name91486      Surname91486   4.27           
Name59986      Surname59986   4.27           
Name97660      Surname97660   4.27           
Name91480      Surname91480   4.27           
Name32972      Surname32972   4.27           
Name69340      Surname69340   4.27           
Name55577      Surname55577   4.27           
Name55596      Surname55596   4.27           
Name78220      Surname78220   4.27           
Name50049      Surname50049   4.27           
Name78226      Surname78226   4.27           
Name17244      Surname17244   4.27           
Name78230      Surname78230   4.27           
Name97716      Surname97716   4.27           
Name37242      Surname37242   4.27           
Name6471       Surname6471    4.27           
Name55611      Surname55611   4.27           
Name14291      Surname14291   4.27           
Name58935      Surname58935   4.27           
Name45874      Surname45874   4.27           
Name55622      Surname55622   4.27           
Name97749      Surname97749   4.27           
Name23465      Surname23465   4.27           
Name14237      Surname14237   4.27           
Name14193      Surname14193   4.27           
Name62641      Surname62641   4.27           
Name91432      Surname91432   4.27           
Name69842      Surname69842   4.27           
Name83538      Surname83538   4.27           
Name55674      Surname55674   4.27           
Name67423      Surname67423   4.27           
Name71770      Surname71770   4.27           
Name78303      Surname78303   4.27           
Name72596      Surname72596   4.27           
Name29348      Surname29348   4.27           
Name36544      Surname36544   4.27           
Name78373      Surname78373   4.27           
Name29368      Surname29368   4.27           
Name66672      Surname66672   4.27           
Name55768      Surname55768   4.27           
Name91376      Surname91376   4.27           
Name49406      Surname49406   4.27           
Name17161      Surname17161   4.27           
Name87374      Surname87374   4.27           
Name17139      Surname17139   4.27           
Name78434      Surname78434   4.27           
Name55811      Surname55811   4.27           
Name34413      Surname34413   4.27           
Name36558      Surname36558   4.27           
Name85033      Surname85033   4.27           
Name97871      Surname97871   4.27           
Name29385      Surname29385   4.27           
Name17094      Surname17094   4.27           
Name29399      Surname29399   4.27           
Name54520      Surname54520   4.27           
Name2208       Surname2208    4.27           
Name55856      Surname55856   4.27           
Name85005      Surname85005   4.27           
Name91332      Surname91332   4.27           
Name40685      Surname40685   4.27           
Name78525      Surname78525   4.27           
Name49413      Surname49413   4.27           
Name91307      Surname91307   4.27           
Name78555      Surname78555   4.27           
Name13563      Surname13563   4.27           
Name91288      Surname91288   4.27           
Name66551      Surname66551   4.27           
Name46389      Surname46389   4.27           
Name62282      Surname62282   4.27           
Name97939      Surname97939   4.27           
Name13421      Surname13421   4.27           
Name78626      Surname78626   4.27           
Name13370      Surname13370   4.27           
Name55988      Surname55988   4.27           
Name87024      Surname87024   4.27           
Name38234      Surname38234   4.27           
Name97959      Surname97959   4.27           
Name13330      Surname13330   4.27           
Name72239      Surname72239   4.27           
Name13328      Surname13328   4.27           
Name34369      Surname34369   4.27           
Name38858      Surname38858   4.27           
Name32343      Surname32343   4.27           
Name84955      Surname84955   4.27           
Name56032      Surname56032   4.27           
Name49421      Surname49421   4.27           
Name31502      Surname31502   4.27           
Name78676      Surname78676   4.27           
Name38952      Surname38952   4.27           
Name48039      Surname48039   4.27           
Name13259      Surname13259   4.27           
Name13223      Surname13223   4.27           
Name56083      Surname56083   4.27           
Name13155      Surname13155   4.27           
Name98068      Surname98068   4.27           
Name56113      Surname56113   4.27           
Name31505      Surname31505   4.27           
Name48019      Surname48019   4.27           
Name27252      Surname27252   4.27           
Name87398      Surname87398   4.27           
Name50258      Surname50258   4.27           
Name13032      Surname13032   4.27           
Name23727      Surname23727   4.27           
Name38230      Surname38230   4.27           
Name71707      Surname71707   4.27           
Name84892      Surname84892   4.27           
Name23740      Surname23740   4.27           
Name27774      Surname27774   4.27           
Name4027       Surname4027    4.27           
Name66368      Surname66368   4.27           
Name42090      Surname42090   4.27           
Name78879      Surname78879   4.27           
Name6551       Surname6551    4.27           
Name56272      Surname56272   4.27           
Name98163      Surname98163   4.27           
Name40563      Surname40563   4.27           
Name84854      Surname84854   4.27           
Name23823      Surname23823   4.27           
Name77135      Surname77135   4.27           
Name41109      Surname41109   4.27           
Name56316      Surname56316   4.27           
Name23831      Surname23831   4.27           
Name16671      Surname16671   4.27           
Name77149      Surname77149   4.27           
Name40546      Surname40546   4.27           
Name4008       Surname4008    4.27           
Name903        Surname903     4.27           
Name12693      Surname12693   4.27           
Name66273      Surname66273   4.27           
Name44732      Surname44732   4.27           
Name12624      Surname12624   4.27           
Name41094      Surname41094   4.27           
Name98232      Surname98232   4.27           
Name41093      Surname41093   4.27           
Name98246      Surname98246   4.27           
Name42900      Surname42900   4.27           
Name77186      Surname77186   4.27           
Name12608      Surname12608   4.27           
Name32268      Surname32268   4.27           
Name16588      Surname16588   4.27           
Name28305      Surname28305   4.27           
Name78993      Surname78993   4.27           
Name12558      Surname12558   4.27           
Name77195      Surname77195   4.27           
Name36673      Surname36673   4.27           
Name60982      Surname60982   4.27           
Name66233      Surname66233   4.27           
Name31219      Surname31219   4.27           
Name98306      Surname98306   4.27           
Name40511      Surname40511   4.27           
Name98318      Surname98318   4.27           
Name12507      Surname12507   4.27           
Name67292      Surname67292   4.27           
Name27210      Surname27210   4.27           
Name29645      Surname29645   4.27           
Name48437      Surname48437   4.27           
Name43448      Surname43448   4.27           
Name79054      Surname79054   4.27           
Name919        Surname919     4.27           
Name62542      Surname62542   4.27           
Name16459      Surname16459   4.27           
Name6558       Surname6558    4.27           
Name12432      Surname12432   4.27           
Name56472      Surname56472   4.27           
Name56476      Surname56476   4.27           
Name90933      Surname90933   4.27           
Name12263      Surname12263   4.27           
Name98388      Surname98388   4.27           
Name36683      Surname36683   4.27           
Name16427      Surname16427   4.27           
Name56527      Surname56527   4.27           
Name12238      Surname12238   4.27           
Name86224      Surname86224   4.27           
Name58900      Surname58900   4.27           
Name67261      Surname67261   4.27           
Name77276      Surname77276   4.27           
Name38031      Surname38031   4.27           
Name90922      Surname90922   4.27           
Name12198      Surname12198   4.27           
Name12196      Surname12196   4.27           
Name61240      Surname61240   4.27           
Name38156      Surname38156   4.27           
Name12155      Surname12155   4.27           
Name6590       Surname6590    4.27           
Name51662      Surname51662   4.27           
Name79166      Surname79166   4.27           
Name48416      Surname48416   4.27           
Name12088      Surname12088   4.27           
Name12038      Surname12038   4.27           
Name56622      Surname56622   4.27           
Name56656      Surname56656   4.27           
Name16320      Surname16320   4.27           
Name98513      Surname98513   4.27           
Name38675      Surname38675   4.27           
Name40434      Surname40434   4.27           
Name84729      Surname84729   4.27           
Name98531      Surname98531   4.27           
Name83621      Surname83621   4.27           
Name3979       Surname3979    4.27           
Name40408      Surname40408   4.27           
Name11789      Surname11789   4.27           
Name11736      Surname11736   4.27           
Name77349      Surname77349   4.27           
Name11727      Surname11727   4.27           
Name32196      Surname32196   4.27           
Name60804      Surname60804   4.27           
Name56766      Surname56766   4.27           
Name74085      Surname74085   4.27           
Name98611      Surname98611   4.27           
Name44795      Surname44795   4.27           
Name72673      Surname72673   4.27           
Name24024      Surname24024   4.27           
Name39671      Surname39671   4.27           
Name11562      Surname11562   4.27           
Name56840      Surname56840   4.27           
Name87521      Surname87521   4.27           
Name47781      Surname47781   4.27           
Name16192      Surname16192   4.27           
Name83636      Surname83636   4.27           
Name63306      Surname63306   4.27           
Name11482      Surname11482   4.27           
Name24043      Surname24043   4.27           
Name79479      Surname79479   4.27           
Name47765      Surname47765   4.27           
Name11410      Surname11410   4.27           
Name11407      Surname11407   4.27           
Name67207      Surname67207   4.27           
Name29788      Surname29788   4.27           
Name74047      Surname74047   4.27           
Name43174      Surname43174   4.27           
Name32168      Surname32168   4.27           
Name65956      Surname65956   4.27           
Name44426      Surname44426   4.27           
Name16070      Surname16070   4.27           
Name24072      Surname24072   4.27           
Name65951      Surname65951   4.27           
Name47760      Surname47760   4.27           
Name67181      Surname67181   4.27           
Name11264      Surname11264   4.27           
Name16026      Surname16026   4.27           
Name16019      Surname16019   4.27           
Name24090      Surname24090   4.27           
Name48384      Surname48384   4.27           
Name11220      Surname11220   4.27           
Name11216      Surname11216   4.27           
Name65913      Surname65913   4.27           
Name90703      Surname90703   4.27           
Name51591      Surname51591   4.27           
Name71563      Surname71563   4.27           
Name42135      Surname42135   4.27           
Name57007      Surname57007   4.27           
Name11081      Surname11081   4.27           
Name70482      Surname70482   4.27           
Name6634       Surname6634    4.27           
Name432        Surname432     4.27           
Name44438      Surname44438   4.27           
Name437        Surname437     4.27           
Name38709      Surname38709   4.27           
Name24132      Surname24132   4.27           
Name1920       Surname1920    4.27           
Name79701      Surname79701   4.27           
Name54931      Surname54931   4.27           
Name79702      Surname79702   4.27           
Name98870      Surname98870   4.27           
Name29859      Surname29859   4.27           
Name33050      Surname33050   4.27           
Name71522      Surname71522   4.27           
Name38721      Surname38721   4.27           
Name72206      Surname72206   4.27           
Name90632      Surname90632   4.27           
Name10778      Surname10778   4.27           
Name98917      Surname98917   4.27           
Name1222       Surname1222    4.27           
Name70496      Surname70496   4.27           
Name15867      Surname15867   4.27           
Name48365      Surname48365   4.27           
Name15861      Surname15861   4.27           
Name40277      Surname40277   4.27           
Name10768      Surname10768   4.27           
Name32102      Surname32102   4.27           
Name98953      Surname98953   4.27           
Name98961      Surname98961   4.27           
Name70501      Surname70501   4.27           
Name10712      Surname10712   4.27           
Name34084      Surname34084   4.27           
Name67137      Surname67137   4.27           
Name77550      Surname77550   4.27           
Name15835      Surname15835   4.27           
Name64424      Surname64424   4.27           
Name10708      Surname10708   4.27           
Name10697      Surname10697   4.27           
Name60035      Surname60035   4.27           
Name38054      Surname38054   4.27           
Name90600      Surname90600   4.27           
Name57248      Surname57248   4.27           
Name43772      Surname43772   4.27           
Name99022      Surname99022   4.27           
Name79895      Surname79895   4.27           
Name24216      Surname24216   4.27           
Name65708      Surname65708   4.27           
Name42730      Surname42730   4.27           
Name60845      Surname60845   4.27           
Name51166      Surname51166   4.27           
Name38195      Surname38195   4.27           
Name46402      Surname46402   4.27           
Name87583      Surname87583   4.27           
Name10405      Surname10405   4.27           
Name36801      Surname36801   4.27           
Name50388      Surname50388   4.27           
Name3957       Surname3957    4.27           
Name55019      Surname55019   4.27           
Name84452      Surname84452   4.27           
Name99077      Surname99077   4.27           
Name47635      Surname47635   4.27           
Name10313      Surname10313   4.27           
Name65637      Surname65637   4.27           
Name80038      Surname80038   4.27           
Name47623      Surname47623   4.27           
Name28229      Surname28229   4.27           
Name57406      Surname57406   4.27           
Name39017      Surname39017   4.27           
Name34039      Surname34039   4.27           
Name55033      Surname55033   4.27           
Name67101      Surname67101   4.27           
Name36811      Surname36811   4.27           
Name10110      Surname10110   4.27           
Name57453      Surname57453   4.27           
Name99136      Surname99136   4.27           
Name73941      Surname73941   4.27           
Name9995       Surname9995    4.27           
Name43297      Surname43297   4.27           
Name9969       Surname9969    4.27           
Name77634      Surname77634   4.27           
Name59621      Surname59621   4.27           
Name57493      Surname57493   4.27           
Name55056      Surname55056   4.27           
Name36826      Surname36826   4.27           
Name28218      Surname28218   4.27           
Name90444      Surname90444   4.27           
Name57539      Surname57539   4.27           
Name65560      Surname65560   4.27           
Name42560      Surname42560   4.27           
Name80247      Surname80247   4.27           
Name9710       Surname9710    4.27           
Name37775      Surname37775   4.27           
Name9651       Surname9651    4.27           
Name80272      Surname80272   4.27           
Name46042      Surname46042   4.27           
Name71425      Surname71425   4.27           
Name33990      Surname33990   4.27           
Name15515      Surname15515   4.27           
Name9522       Surname9522    4.27           
Name80341      Surname80341   4.27           
Name43167      Surname43167   4.27           
Name9487       Surname9487    4.27           
Name69499      Surname69499   4.27           
Name43009      Surname43009   4.27           
Name43287      Surname43287   4.27           
Name80388      Surname80388   4.27           
Name25156      Surname25156   4.27           
Name50503      Surname50503   4.27           
Name42176      Surname42176   4.27           
Name90313      Surname90313   4.27           
Name65419      Surname65419   4.27           
Name26928      Surname26928   4.27           
Name9225       Surname9225    4.27           
Name999        Surname999     4.27           
Name73856      Surname73856   4.27           
Name99348      Surname99348   4.27           
Name3921       Surname3921    4.27           
Name69173      Surname69173   4.27           
Name47498      Surname47498   4.27           
Name44475      Surname44475   4.27           
Name24501      Surname24501   4.27           
Name77698      Surname77698   4.27           
Name40055      Surname40055   4.27           
Name62025      Surname62025   4.27           
Name65388      Surname65388   4.27           
Name65386      Surname65386   4.27           
Name77705      Surname77705   4.27           
Name80522      Surname80522   4.27           
Name57862      Surname57862   4.27           
Name57869      Surname57869   4.27           
Name44985      Surname44985   4.27           
Name9044       Surname9044    4.27           
Name9036       Surname9036    4.27           
Name65356      Surname65356   4.27           
Name99446      Surname99446   4.27           
Name65344      Surname65344   4.27           
Name86655      Surname86655   4.27           
Name67015      Surname67015   4.27           
Name83731      Surname83731   4.27           
Name90188      Surname90188   4.27           
Name8958       Surname8958    4.27           
Name99463      Surname99463   4.27           
Name80586      Surname80586   4.27           
Name42439      Surname42439   4.27           
Name80613      Surname80613   4.27           
Name27930      Surname27930   4.27           
Name80629      Surname80629   4.27           
Name57969      Surname57969   4.27           
Name15334      Surname15334   4.27           
Name50721      Surname50721   4.27           
Name60054      Surname60054   4.27           
Name55192      Surname55192   4.27           
Name55194      Surname55194   4.27           
Name15319      Surname15319   4.27           
Name36935      Surname36935   4.27           
Name8747       Surname8747    4.27           
Name61986      Surname61986   4.27           
Name8670       Surname8670    4.27           
Name1024       Surname1024    4.27           
Name58025      Surname58025   4.27           
Name47135      Surname47135   4.27           
Name33236      Surname33236   4.27           
Name8635       Surname8635    4.27           
Name80756      Surname80756   4.27           
Name30292      Surname30292   4.27           
Name88213      Surname88213   4.27           
Name45889      Surname45889   4.27           
Name24653      Surname24653   4.27           
Name70085      Surname70085   4.27           
Name8424       Surname8424    4.27           
Name30309      Surname30309   4.27           
Name77799      Surname77799   4.27           
Name1703       Surname1703    4.27           
Name58148      Surname58148   4.27           
Name65185      Surname65185   4.27           
Name8285       Surname8285    4.27           
Name8253       Surname8253    4.27           
Name47363      Surname47363   4.27           
Name99651      Surname99651   4.27           
Name51346      Surname51346   4.27           
Name58210      Surname58210   4.27           
Name45065      Surname45065   4.27           
Name90041      Surname90041   4.27           
Name65147      Surname65147   4.27           
Name58231      Surname58231   4.27           
Name80972      Surname80972   4.27           
Name58237      Surname58237   4.27           
Name55257      Surname55257   4.27           
Name15183      Surname15183   4.27           
Name47352      Surname47352   4.27           
Name26642      Surname26642   4.27           
Name26838      Surname26838   4.27           
Name99696      Surname99696   4.27           
Name33848      Surname33848   4.27           
Name31867      Surname31867   4.27           
Name69922      Surname69922   4.27           
Name65112      Surname65112   4.27           
Name15147      Surname15147   4.27           
Name5190       Surname5190    4.27           
Name50473      Surname50473   4.27           
Name58292      Surname58292   4.27           
Name83791      Surname83791   4.27           
Name15112      Surname15112   4.27           
Name47328      Surname47328   4.27           
Name77865      Surname77865   4.27           
Name47324      Surname47324   4.27           
Name1654       Surname1654    4.27           
Name89964      Surname89964   4.27           
Name45740      Surname45740   4.27           
Name58355      Surname58355   4.27           
Name81131      Surname81131   4.27           
Name77875      Surname77875   4.27           
Name81134      Surname81134   4.27           
Name89938      Surname89938   4.27           
Name7790       Surname7790    4.27           
Name15017      Surname15017   4.27           
Name37002      Surname37002   4.27           
Name31252      Surname31252   4.27           
Name43050      Surname43050   4.27           
Name24848      Surname24848   4.27           
Name77935      Surname77935   4.27           
Name63064      Surname63064   4.27           
Name99862      Surname99862   4.27           
Name89922      Surname89922   4.27           
Name14961      Surname14961   4.27           
Name48252      Surname48252   4.27           
Name58417      Surname58417   4.27           
Name61884      Surname61884   4.27           
Name48248      Surname48248   4.27           
Name28181      Surname28181   4.27           
Name62760      Surname62760   4.27           
Name14949      Surname14949   4.27           
Name89882      Surname89882   4.27           
Name14927      Surname14927   4.27           
Name77964      Surname77964   4.27           
Name37735      Surname37735   4.27           
Name89870      Surname89870   4.27           
Name62753      Surname62753   4.27           
Name7550       Surname7550    4.27           
Name81235      Surname81235   4.27           
Name58516      Surname58516   4.27           
Name86946      Surname86946   4.27           
Name99963      Surname99963   4.27           
Name81264      Surname81264   4.27           
Name7433       Surname7433    4.27           
Name7403       Surname7403    4.27           
Name78006      Surname78006   4.27           
Name7396       Surname7396    4.27           
Name7348       Surname7348    4.27           
Name39766      Surname39766   4.27           
Name35987      Surname35987   4.20           
Name59927      Surname59927   4.20           
Name15006      Surname15006   4.20           
Name55323      Surname55323   4.20           
Name62015      Surname62015   4.20           
Name93105      Surname93105   4.20           
Name73213      Surname73213   4.20           
Name90167      Surname90167   4.20           
Name77906      Surname77906   4.20           
Name77874      Surname77874   4.20           
Name49543      Surname49543   4.20           
Name50068      Surname50068   4.20           
Name71182      Surname71182   4.20           
Name52556      Surname52556   4.20           
Name59384      Surname59384   4.20           
Name33821      Surname33821   4.20           
Name87674      Surname87674   4.20           
Name24505      Surname24505   4.20           
Name93144      Surname93144   4.20           
Name93145      Surname93145   4.20           
Name62026      Surname62026   4.20           
Name75084      Surname75084   4.20           
Name87672      Surname87672   4.20           
Name82502      Surname82502   4.20           
Name70916      Surname70916   4.20           
Name30206      Surname30206   4.20           
Name63397      Surname63397   4.20           
Name21666      Surname21666   4.20           
Name90163      Surname90163   4.20           
Name1775       Surname1775    4.20           
Name75097      Surname75097   4.20           
Name21645      Surname21645   4.20           
Name8770       Surname8770    4.20           
Name9168       Surname9168    4.20           
Name9169       Surname9169    4.20           
Name15120      Surname15120   4.20           
Name27404      Surname27404   4.20           
Name35956      Surname35956   4.20           
Name43026      Surname43026   4.20           
Name81547      Surname81547   4.20           
Name72435      Surname72435   4.20           
Name37243      Surname37243   4.20           
Name65407      Surname65407   4.20           
Name49556      Surname49556   4.20           
Name21618      Surname21618   4.20           
Name33855      Surname33855   4.20           
Name26483      Surname26483   4.20           
Name8629       Surname8629    4.20           
Name71370      Surname71370   4.20           
Name57803      Surname57803   4.20           
Name35935      Surname35935   4.20           
Name9231       Surname9231    4.20           
Name91386      Surname91386   4.20           
Name72978      Surname72978   4.20           
Name40892      Surname40892   4.20           
Name91380      Surname91380   4.20           
Name41824      Surname41824   4.20           
Name93287      Surname93287   4.20           
Name8617       Surname8617    4.20           
Name80780      Surname80780   4.20           
Name59208      Surname59208   4.20           
Name51438      Surname51438   4.20           
Name50096      Surname50096   4.20           
Name40073      Surname40073   4.20           
Name8565       Surname8565    4.20           
Name52626      Surname52626   4.20           
Name58086      Surname58086   4.20           
Name90308      Surname90308   4.20           
Name45769      Surname45769   4.20           
Name93315      Surname93315   4.20           
Name75127      Surname75127   4.20           
Name80413      Surname80413   4.20           
Name31969      Surname31969   4.20           
Name6744       Surname6744    4.20           
Name33869      Surname33869   4.20           
Name93336      Surname93336   4.20           
Name69201      Surname69201   4.20           
Name92825      Surname92825   4.20           
Name51073      Surname51073   4.20           
Name25815      Surname25815   4.20           
