Name           Surname        Final_Grade(Aver. )
Name2386       Surname2386    6.6            
Name2388       Surname2388    7.2            
Name2394       Surname2394    5.4            
Name2395       Surname2395    7.13333        
Name2396       Surname2396    7.53333        
Name2400       Surname2400    6.53333        
Name2401       Surname2401    6.8            
Name2402       Surname2402    6.86667        
Name2404       Surname2404    7.8            
Name2405       Surname2405    6.13333        
Name2409       Surname2409    6.93333        
Name2410       Surname2410    6.53333        
Name2411       Surname2411    6.33333        
Name2412       Surname2412    5.66667        
Name2417       Surname2417    7              
Name2419       Surname2419    8.06667        
Name2420       Surname2420    5.8            
Name2424       Surname2424    6.6            
Name2425       Surname2425    7.13333        
Name2428       Surname2428    5.86667        
Name2430       Surname2430    6.53333        
Name2432       Surname2432    6.13333        
Name2433       Surname2433    5.2            
Name2434       Surname2434    6.73333        
Name2435       Surname2435    6.46667        
Name2436       Surname2436    6.33333        
Name2437       Surname2437    7.93333        
Name2438       Surname2438    7.4            
Name2439       Surname2439    7.66667        
Name2441       Surname2441    5.66667        
Name2443       Surname2443    8              
Name2450       Surname2450    5              
Name2451       Surname2451    6.6            
Name2452       Surname2452    5.4            
Name2456       Surname2456    8.73333        
Name2458       Surname2458    7.33333        
Name2459       Surname2459    5.53333        
Name2461       Surname2461    6.46667        
Name2462       Surname2462    5.4            
Name2464       Surname2464    6.66667        
Name2468       Surname2468    6              
Name2469       Surname2469    6              
Name2470       Surname2470    6.26667        
Name2471       Surname2471    7.06667        
Name2475       Surname2475    6.8            
Name2478       Surname2478    8              
Name2479       Surname2479    6.66667        
Name2480       Surname2480    8.53333        
Name2481       Surname2481    7.6            
Name2482       Surname2482    7              
Name2483       Surname2483    5.4            
Name2484       Surname2484    6.66667        
Name2485       Surname2485    7.26667        
Name2488       Surname2488    6.53333        
Name2490       Surname2490    7.46667        
Name2491       Surname2491    8              
Name2494       Surname2494    6.73333        
Name2495       Surname2495    5.4            
Name2496       Surname2496    7.53333        
Name2497       Surname2497    6.66667        
Name2498       Surname2498    7.8            
Name2499       Surname2499    5              
Name2502       Surname2502    7.8            
Name2503       Surname2503    5.86667        
Name2511       Surname2511    8              
Name2512       Surname2512    6              
Name2514       Surname2514    5.46667        
Name2515       Surname2515    7.06667        
Name2516       Surname2516    5.93333        
Name2517       Surname2517    6.93333        
Name2519       Surname2519    7.6            
Name2520       Surname2520    5.6            
Name2523       Surname2523    7.86667        
Name2525       Surname2525    5.66667        
Name2527       Surname2527    5.93333        
Name2528       Surname2528    7.2            
Name2531       Surname2531    6.6            
Name2532       Surname2532    5.86667        
Name2534       Surname2534    8              
Name2535       Surname2535    7.06667        
Name2536       Surname2536    8.2            
Name2537       Surname2537    5              
Name2541       Surname2541    5.4            
Name2545       Surname2545    5.66667        
Name2546       Surname2546    6.73333        
Name2551       Surname2551    5.06667        
Name2552       Surname2552    7.53333        
Name2554       Surname2554    8.33333        
Name2555       Surname2555    8              
Name2559       Surname2559    6.53333        
Name2562       Surname2562    7.4            
Name2563       Surname2563    7.66667        
Name2565       Surname2565    5.46667        
Name2567       Surname2567    7              
Name2568       Surname2568    5.66667        
Name2569       Surname2569    6              
Name2573       Surname2573    5.26667        
Name2574       Surname2574    7.2            
Name2575       Surname2575    8.6            
Name2577       Surname2577    5.86667        
Name2578       Surname2578    5              
Name2579       Surname2579    7.13333        
Name2580       Surname2580    5.13333        
Name2587       Surname2587    7.26667        
Name2588       Surname2588    6.53333        
Name2589       Surname2589    7.6            
Name2590       Surname2590    7.4            
Name2591       Surname2591    7.8            
Name2593       Surname2593    6.2            
Name2597       Surname2597    5.8            
Name2599       Surname2599    7.26667        
Name2601       Surname2601    5.8            
Name2603       Surname2603    5              
Name2604       Surname2604    8.46667        
Name2605       Surname2605    6.13333        
Name2608       Surname2608    8.06667        
Name2609       Surname2609    7.93333        
Name2611       Surname2611    5.06667        
Name2612       Surname2612    5.13333        
Name2613       Surname2613    6.2            
Name2615       Surname2615    6.73333        
Name2617       Surname2617    8.46667        
Name2619       Surname2619    8.26667        
Name2620       Surname2620    5.4            
Name2626       Surname2626    6.93333        
Name2629       Surname2629    5.33333        
Name2632       Surname2632    5.86667        
Name2633       Surname2633    8.2            
Name2634       Surname2634    6.46667        
Name2641       Surname2641    6.13333        
Name2643       Surname2643    5.86667        
Name2645       Surname2645    6.4            
Name2647       Surname2647    8.73333        
Name2648       Surname2648    7.46667        
Name2649       Surname2649    6.86667        
Name2652       Surname2652    6.4            
Name2653       Surname2653    7.8            
Name2654       Surname2654    7.53333        
Name2655       Surname2655    6.93333        
Name2656       Surname2656    5.93333        
Name2658       Surname2658    5.26667        
Name2660       Surname2660    6.4            
Name2661       Surname2661    5.06667        
Name2662       Surname2662    6.26667        
Name2663       Surname2663    7.86667        
Name2665       Surname2665    6.53333        
Name2669       Surname2669    6.2            
Name2671       Surname2671    5.73333        
Name2672       Surname2672    6              
Name2677       Surname2677    5.53333        
Name2678       Surname2678    5.33333        
Name2681       Surname2681    5.6            
Name2682       Surname2682    6              
Name2684       Surname2684    5.86667        
Name2686       Surname2686    6.93333        
Name2687       Surname2687    5.13333        
Name2688       Surname2688    5.66667        
Name2690       Surname2690    5.66667        
Name2692       Surname2692    7.6            
Name2693       Surname2693    6.8            
Name2694       Surname2694    6.2            
Name2695       Surname2695    5.6            
Name2697       Surname2697    7.6            
Name2698       Surname2698    6.6            
Name2702       Surname2702    7.06667        
Name2703       Surname2703    7              
Name2704       Surname2704    7.73333        
Name2706       Surname2706    5.53333        
Name2707       Surname2707    5.8            
Name2709       Surname2709    7.93333        
Name2712       Surname2712    7.33333        
Name2713       Surname2713    5.6            
Name2714       Surname2714    6.6            
Name2716       Surname2716    6.93333        
Name2717       Surname2717    5.06667        
Name2718       Surname2718    5.4            
Name2719       Surname2719    5.33333        
Name2720       Surname2720    7.4            
Name2721       Surname2721    5.13333        
Name2722       Surname2722    7.8            
Name2723       Surname2723    7              
Name2724       Surname2724    5.53333        
Name2725       Surname2725    7.26667        
Name2727       Surname2727    6.66667        
Name2732       Surname2732    7.73333        
Name2733       Surname2733    6              
Name2735       Surname2735    7.46667        
Name2738       Surname2738    7.06667        
Name2739       Surname2739    5.2            
Name2740       Surname2740    7.66667        
Name2741       Surname2741    6.2            
Name2745       Surname2745    7.93333        
Name2747       Surname2747    6.53333        
Name2748       Surname2748    6.86667        
Name2749       Surname2749    5.93333        
Name2750       Surname2750    6.13333        
Name2752       Surname2752    5.46667        
Name2754       Surname2754    6.53333        
Name2755       Surname2755    6.93333        
Name2756       Surname2756    8.66667        
Name2757       Surname2757    6.53333        
Name2758       Surname2758    7.06667        
Name2759       Surname2759    6.4            
Name2760       Surname2760    5.66667        
Name2763       Surname2763    8.2            
Name2765       Surname2765    7.93333        
Name2767       Surname2767    6.6            
Name2768       Surname2768    7.93333        
Name2772       Surname2772    6.66667        
Name2773       Surname2773    6.93333        
Name2775       Surname2775    8.2            
Name2780       Surname2780    6              
Name2781       Surname2781    5              
Name2782       Surname2782    5.6            
Name2785       Surname2785    6.26667        
Name2786       Surname2786    5.53333        
Name2788       Surname2788    5              
Name2789       Surname2789    7.06667        
Name2793       Surname2793    6.46667        
Name2795       Surname2795    7.06667        
Name2798       Surname2798    6.53333        
Name2801       Surname2801    8.2            
Name2802       Surname2802    9.13333        
Name2804       Surname2804    6.2            
Name2805       Surname2805    7              
Name2807       Surname2807    6.4            
Name2808       Surname2808    7.73333        
Name2809       Surname2809    5.53333        
Name2810       Surname2810    5.26667        
Name2811       Surname2811    7.66667        
Name2813       Surname2813    7.06667        
Name2814       Surname2814    6.13333        
Name2815       Surname2815    7.33333        
Name2817       Surname2817    8.26667        
Name2818       Surname2818    5.53333        
Name2819       Surname2819    6.4            
Name2820       Surname2820    6.93333        
Name2822       Surname2822    7.53333        
Name2823       Surname2823    5              
Name2827       Surname2827    5.13333        
Name2828       Surname2828    7.26667        
Name2832       Surname2832    5.93333        
Name2834       Surname2834    5.8            
Name2835       Surname2835    6              
Name2836       Surname2836    7.93333        
Name2837       Surname2837    8.4            
Name2838       Surname2838    6.06667        
Name2840       Surname2840    5.53333        
Name2841       Surname2841    7.33333        
Name2842       Surname2842    7              
Name2843       Surname2843    5.8            
Name2846       Surname2846    7.26667        
Name2847       Surname2847    7.66667        
Name2849       Surname2849    5.13333        
Name2853       Surname2853    7              
Name2856       Surname2856    8.13333        
Name2865       Surname2865    6.53333        
Name2866       Surname2866    7.33333        
Name2867       Surname2867    6              
Name2870       Surname2870    5.2            
Name2873       Surname2873    5.73333        
Name2874       Surname2874    7.73333        
Name2877       Surname2877    7.53333        
Name2878       Surname2878    6.46667        
Name2879       Surname2879    5.46667        
Name2881       Surname2881    5.6            
Name2884       Surname2884    7.26667        
Name2885       Surname2885    8.4            
Name2886       Surname2886    6              
Name2891       Surname2891    5.33333        
Name2892       Surname2892    7.06667        
Name2894       Surname2894    5.8            
Name2896       Surname2896    8.4            
Name2897       Surname2897    5.53333        
Name2899       Surname2899    7.73333        
Name2900       Surname2900    7.93333        
Name2901       Surname2901    7.26667        
Name2903       Surname2903    5.86667        
Name2904       Surname2904    6.4            
Name2906       Surname2906    5.86667        
Name2908       Surname2908    7              
Name2909       Surname2909    5.86667        
Name2912       Surname2912    6.93333        
Name2913       Surname2913    7.73333        
Name2916       Surname2916    6.2            
Name2920       Surname2920    8.2            
Name2925       Surname2925    8.4            
Name2927       Surname2927    5              
Name2928       Surname2928    7.33333        
Name2929       Surname2929    6.2            
Name2930       Surname2930    5.66667        
Name2933       Surname2933    8.06667        
Name2935       Surname2935    6.86667        
Name2938       Surname2938    8              
Name2940       Surname2940    5.93333        
Name2942       Surname2942    6.73333        
Name2944       Surname2944    5.86667        
Name2946       Surname2946    5.93333        
Name2948       Surname2948    7.06667        
Name2949       Surname2949    5.33333        
Name2950       Surname2950    8.13333        
Name2951       Surname2951    6.6            
Name2952       Surname2952    8.13333        
Name2957       Surname2957    8.26667        
Name2959       Surname2959    7.4            
Name2960       Surname2960    6.46667        
Name2961       Surname2961    5.53333        
Name2966       Surname2966    5.4            
Name2968       Surname2968    5.46667        
Name2969       Surname2969    5.73333        
Name2970       Surname2970    7.86667        
Name2972       Surname2972    6.06667        
Name2973       Surname2973    7.93333        
Name2976       Surname2976    5.86667        
Name2978       Surname2978    7.73333        
Name2980       Surname2980    7.33333        
Name2983       Surname2983    6.2            
Name2984       Surname2984    6.93333        
Name2989       Surname2989    6.33333        
Name2990       Surname2990    5              
Name2991       Surname2991    8              
Name2992       Surname2992    5.46667        
Name2994       Surname2994    5.86667        
Name2996       Surname2996    5.66667        
Name2998       Surname2998    7.46667        
Name2999       Surname2999    5.8            
Name3000       Surname3000    5.4            
Name3002       Surname3002    6.13333        
Name3005       Surname3005    7              
Name3007       Surname3007    7.53333        
Name3010       Surname3010    6.06667        
Name3011       Surname3011    8.4            
Name3012       Surname3012    5.33333        
Name3013       Surname3013    5.6            
Name3014       Surname3014    7.46667        
Name3016       Surname3016    8.33333        
Name3017       Surname3017    5.86667        
Name3020       Surname3020    5.73333        
Name3022       Surname3022    7              
Name3023       Surname3023    5.06667        
Name3024       Surname3024    7.33333        
Name3031       Surname3031    6.53333        
Name3032       Surname3032    6.13333        
Name3033       Surname3033    8.46667        
Name3034       Surname3034    6.13333        
Name3035       Surname3035    8.2            
Name3037       Surname3037    5.46667        
Name3038       Surname3038    7              
Name3040       Surname3040    8.13333        
Name3041       Surname3041    5.33333        
Name3044       Surname3044    7.13333        
Name3047       Surname3047    5.73333        
Name3048       Surname3048    7.4            
Name3049       Surname3049    5.8            
Name3056       Surname3056    7.6            
Name3058       Surname3058    6.53333        
Name3060       Surname3060    7.26667        
Name3061       Surname3061    7              
Name3062       Surname3062    8.73333        
Name3063       Surname3063    6.86667        
Name3066       Surname3066    7.4            
Name3067       Surname3067    7.53333        
Name3068       Surname3068    5.46667        
Name3069       Surname3069    7.33333        
Name3070       Surname3070    5.33333        
Name3072       Surname3072    6.33333        
Name3073       Surname3073    6.6            
Name3077       Surname3077    7.8            
Name3078       Surname3078    5.6            
Name3080       Surname3080    6.6            
Name3086       Surname3086    8.26667        
Name3088       Surname3088    6.46667        
Name3090       Surname3090    5.66667        
Name3092       Surname3092    5.8            
Name3094       Surname3094    5.53333        
Name3099       Surname3099    5.53333        
Name3101       Surname3101    6.8            
Name3102       Surname3102    7              
Name3105       Surname3105    7.6            
Name3106       Surname3106    7.33333        
Name3107       Surname3107    6.13333        
Name3113       Surname3113    5.53333        
Name3114       Surname3114    7.13333        
Name3115       Surname3115    8.73333        
Name3118       Surname3118    5.93333        
Name3119       Surname3119    6.06667        
Name3122       Surname3122    7.66667        
Name3123       Surname3123    6.86667        
Name3127       Surname3127    7.46667        
Name3128       Surname3128    6.26667        
Name3130       Surname3130    5.33333        
Name3133       Surname3133    7.8            
Name3135       Surname3135    8.4            
Name3136       Surname3136    5.33333        
Name3137       Surname3137    6.53333        
Name3142       Surname3142    5.73333        
Name3144       Surname3144    6              
Name3146       Surname3146    5.6            
Name3147       Surname3147    7.2            
Name3148       Surname3148    5.33333        
Name3150       Surname3150    7.46667        
Name3152       Surname3152    5.33333        
Name3154       Surname3154    6.86667        
Name3155       Surname3155    8.66667        
Name3157       Surname3157    5.46667        
Name3158       Surname3158    5.53333        
Name3160       Surname3160    7.2            
Name3161       Surname3161    5.66667        
Name3163       Surname3163    5.93333        
Name3164       Surname3164    8.2            
Name3167       Surname3167    6.06667        
Name3168       Surname3168    5.26667        
Name3170       Surname3170    7.6            
Name3171       Surname3171    6.2            
Name3174       Surname3174    5.4            
Name3175       Surname3175    6.13333        
Name3178       Surname3178    6.8            
Name3180       Surname3180    6.8            
Name3181       Surname3181    7.53333        
Name3186       Surname3186    5.33333        
Name3188       Surname3188    7.66667        
Name3189       Surname3189    7.26667        
Name3191       Surname3191    6.2            
Name3195       Surname3195    8.6            
Name3197       Surname3197    7.13333        
Name3200       Surname3200    6.6            
Name3201       Surname3201    7.13333        
Name3202       Surname3202    6.73333        
Name3204       Surname3204    7.4            
Name3205       Surname3205    7.93333        
Name3206       Surname3206    7.46667        
Name3207       Surname3207    6.93333        
Name3208       Surname3208    6.8            
Name3209       Surname3209    5.2            
Name3210       Surname3210    6.06667        
Name3212       Surname3212    7.13333        
Name3213       Surname3213    7.13333        
Name3214       Surname3214    6.46667        
Name3215       Surname3215    6.4            
Name3218       Surname3218    5              
Name3219       Surname3219    8.66667        
Name3222       Surname3222    5.46667        
Name3223       Surname3223    8.13333        
Name3228       Surname3228    7.13333        
Name3229       Surname3229    8.8            
Name3230       Surname3230    5.86667        
Name3231       Surname3231    6.73333        
Name3234       Surname3234    6.66667        
Name3235       Surname3235    6.8            
Name3238       Surname3238    6.26667        
Name3240       Surname3240    7.46667        
Name3245       Surname3245    7.6            
Name3249       Surname3249    8.13333        
Name3251       Surname3251    5.73333        
Name3255       Surname3255    5.06667        
Name3257       Surname3257    5.2            
Name3258       Surname3258    6              
Name3263       Surname3263    5.26667        
Name3265       Surname3265    7.46667        
Name3268       Surname3268    7.86667        
Name3269       Surname3269    6.73333        
Name3272       Surname3272    5.2            
Name3273       Surname3273    6              
Name3274       Surname3274    5.86667        
Name3276       Surname3276    7.06667        
Name3278       Surname3278    5.46667        
Name3279       Surname3279    7.2            
Name3280       Surname3280    6              
Name3282       Surname3282    5.4            
Name3285       Surname3285    8.33333        
Name3286       Surname3286    5.06667        
Name3288       Surname3288    5.06667        
Name3291       Surname3291    5              
Name3295       Surname3295    7              
Name3297       Surname3297    6.86667        
Name3298       Surname3298    8.06667        
Name3299       Surname3299    7.46667        
Name3300       Surname3300    5.73333        
Name3302       Surname3302    7.4            
Name3303       Surname3303    7              
Name3304       Surname3304    5.26667        
Name3305       Surname3305    7.73333        
Name3306       Surname3306    8              
Name3307       Surname3307    7.93333        
Name3308       Surname3308    6.4            
Name3309       Surname3309    7.06667        
Name3312       Surname3312    7.86667        
Name3315       Surname3315    5.73333        
Name3318       Surname3318    6.46667        
Name3319       Surname3319    7.73333        
Name3321       Surname3321    6.4            
Name3322       Surname3322    7.6            
Name3325       Surname3325    7.6            
Name3327       Surname3327    7              
Name3331       Surname3331    7.6            
Name3332       Surname3332    8.13333        
Name3335       Surname3335    7.73333        
Name3338       Surname3338    7.8            
Name3339       Surname3339    5.2            
Name3340       Surname3340    5.26667        
Name3342       Surname3342    7.73333        
Name3343       Surname3343    7.8            
Name3344       Surname3344    6.53333        
Name3345       Surname3345    6.53333        
Name3348       Surname3348    7.33333        
Name3350       Surname3350    6.33333        
Name3352       Surname3352    5.46667        
Name3353       Surname3353    6.66667        
Name3355       Surname3355    5.73333        
Name3357       Surname3357    5.73333        
Name3358       Surname3358    5.26667        
Name3362       Surname3362    5.53333        
Name3364       Surname3364    7.4            
Name3365       Surname3365    5.33333        
Name3366       Surname3366    8.2            
Name3369       Surname3369    5.33333        
Name3371       Surname3371    7.46667        
Name3372       Surname3372    6.46667        
Name3373       Surname3373    7.86667        
Name3374       Surname3374    7.33333        
Name3376       Surname3376    7.93333        
Name3377       Surname3377    6.4            
Name3382       Surname3382    7.2            
Name3383       Surname3383    7.6            
Name3385       Surname3385    6.13333        
Name3389       Surname3389    5.93333        
Name3390       Surname3390    7              
Name3393       Surname3393    8              
Name3395       Surname3395    5.46667        
Name3396       Surname3396    7.4            
Name3397       Surname3397    8.2            
Name3399       Surname3399    8.06667        
Name3402       Surname3402    6.33333        
Name3403       Surname3403    5.46667        
Name3406       Surname3406    8.93333        
Name3412       Surname3412    8.13333        
Name3415       Surname3415    7.73333        
Name3416       Surname3416    6.86667        
Name3417       Surname3417    8.13333        
Name3418       Surname3418    8.66667        
Name3419       Surname3419    6.4            
Name3420       Surname3420    6.86667        
Name3422       Surname3422    7.6            
Name3423       Surname3423    7.93333        
Name3424       Surname3424    6.53333        
Name3426       Surname3426    7.8            
Name3429       Surname3429    8              
Name3432       Surname3432    7.8            
Name3433       Surname3433    7.13333        
Name3434       Surname3434    5.2            
Name3435       Surname3435    7              
Name3436       Surname3436    6              
Name3439       Surname3439    5.4            
Name3440       Surname3440    5.66667        
Name3441       Surname3441    6.4            
Name3443       Surname3443    7.86667        
Name3444       Surname3444    6.53333        
Name3447       Surname3447    5.6            
Name3448       Surname3448    6.4            
Name3449       Surname3449    7.73333        
Name3451       Surname3451    9.06667        
Name3452       Surname3452    8.46667        
Name3453       Surname3453    7.26667        
Name3455       Surname3455    8.6            
Name3459       Surname3459    7              
Name3464       Surname3464    8.8            
Name3468       Surname3468    6.86667        
Name3469       Surname3469    8              
Name3470       Surname3470    6.93333        
Name3472       Surname3472    6.06667        
Name3473       Surname3473    7.46667        
Name3474       Surname3474    7.93333        
Name3476       Surname3476    6.46667        
Name3478       Surname3478    6.6            
Name3481       Surname3481    5.86667        
Name3487       Surname3487    6.8            
Name3490       Surname3490    6.06667        
Name3491       Surname3491    5.33333        
Name3495       Surname3495    5.06667        
Name3496       Surname3496    5.53333        
Name3501       Surname3501    6.6            
Name3502       Surname3502    6.33333        
Name3503       Surname3503    5              
Name3504       Surname3504    6.4            
Name3505       Surname3505    5.46667        
Name3509       Surname3509    8.53333        
Name3510       Surname3510    6.8            
Name3513       Surname3513    6.26667        
Name3515       Surname3515    6              
Name3516       Surname3516    6.66667        
Name3518       Surname3518    8.13333        
Name3521       Surname3521    5.66667        
Name3523       Surname3523    6.6            
Name3525       Surname3525    7.4            
Name3527       Surname3527    7.13333        
Name3529       Surname3529    6.13333        
Name3530       Surname3530    7.93333        
Name3531       Surname3531    7.13333        
Name3533       Surname3533    7.26667        
Name3534       Surname3534    6              
Name3536       Surname3536    5.2            
Name3540       Surname3540    6.8            
Name3542       Surname3542    5.2            
Name3543       Surname3543    7.26667        
Name3544       Surname3544    7.93333        
Name3545       Surname3545    7.93333        
Name3547       Surname3547    7.06667        
Name3549       Surname3549    5              
Name3552       Surname3552    8.6            
Name3554       Surname3554    6.53333        
Name3556       Surname3556    8.73333        
Name3558       Surname3558    7              
Name3559       Surname3559    8.2            
Name3562       Surname3562    5.53333        
Name3563       Surname3563    6.86667        
Name3568       Surname3568    7.8            
Name3575       Surname3575    6.86667        
Name3578       Surname3578    6.86667        
Name3579       Surname3579    5              
Name3581       Surname3581    5.46667        
Name3582       Surname3582    7.6            
Name3583       Surname3583    7.8            
Name3585       Surname3585    6.46667        
Name3588       Surname3588    5.4            
Name3589       Surname3589    6.8            
Name3594       Surname3594    8.33333        
Name3595       Surname3595    5.6            
Name3596       Surname3596    8.53333        
Name3598       Surname3598    6.13333        
Name3600       Surname3600    5.4            
Name3602       Surname3602    7              
Name3603       Surname3603    6.4            
Name3604       Surname3604    6.8            
Name3605       Surname3605    6.66667        
Name3609       Surname3609    5.33333        
Name3612       Surname3612    6.26667        
Name3613       Surname3613    7.33333        
Name3617       Surname3617    6.4            
Name3618       Surname3618    6.46667        
Name3623       Surname3623    6.6            
Name3624       Surname3624    6              
Name3625       Surname3625    6.13333        
Name3627       Surname3627    5.66667        
Name3629       Surname3629    7.66667        
Name3633       Surname3633    6.4            
Name3634       Surname3634    5.73333        
Name3635       Surname3635    7.8            
Name3637       Surname3637    7.4            
Name3638       Surname3638    6.4            
Name3640       Surname3640    5.73333        
Name3641       Surname3641    6.6            
Name3642       Surname3642    8.73333        
Name3643       Surname3643    6.13333        
Name3645       Surname3645    5.33333        
Name3646       Surname3646    5.8            
Name3651       Surname3651    8.4            
Name3652       Surname3652    5.66667        
Name3654       Surname3654    7.93333        
Name3660       Surname3660    5.4            
Name3661       Surname3661    6.06667        
Name3664       Surname3664    5.66667        
Name3667       Surname3667    6.4            
Name3669       Surname3669    6.33333        
Name3671       Surname3671    7.06667        
Name3673       Surname3673    8.53333        
Name3674       Surname3674    7.33333        
Name3676       Surname3676    8.33333        
Name3677       Surname3677    5.6            
Name3678       Surname3678    5.33333        
Name3680       Surname3680    6.86667        
Name3681       Surname3681    8.46667        
Name3682       Surname3682    5.53333        
Name3686       Surname3686    5.8            
Name3690       Surname3690    6.93333        
Name3692       Surname3692    6.6            
Name3694       Surname3694    5.06667        
Name3696       Surname3696    6              
Name3697       Surname3697    5.2            
Name3698       Surname3698    5.46667        
Name3700       Surname3700    6.8            
Name3701       Surname3701    6.33333        
Name3702       Surname3702    7.73333        
Name3706       Surname3706    6.26667        
Name3707       Surname3707    6.06667        
Name3709       Surname3709    8.4            
Name3711       Surname3711    6.2            
Name3714       Surname3714    8.26667        
Name3715       Surname3715    7.86667        
Name3717       Surname3717    7.86667        
Name3721       Surname3721    6.33333        
Name3722       Surname3722    7.46667        
Name3724       Surname3724    8              
Name3725       Surname3725    6.26667        
Name3726       Surname3726    5.13333        
Name3727       Surname3727    6.2            
Name3729       Surname3729    5.8            
Name3730       Surname3730    5.93333        
Name3732       Surname3732    7.46667        
Name3735       Surname3735    8.53333        
Name3737       Surname3737    6.8            
Name3738       Surname3738    5.6            
Name3747       Surname3747    7.13333        
Name3749       Surname3749    5.66667        
Name3752       Surname3752    5.6            
Name3753       Surname3753    8.2            
Name3755       Surname3755    8.6            
Name3758       Surname3758    6              
Name3760       Surname3760    7.26667        
Name3761       Surname3761    7.53333        
Name3762       Surname3762    5.53333        
Name3763       Surname3763    6.33333        
Name3764       Surname3764    5.66667        
Name3766       Surname3766    6.53333        
Name3767       Surname3767    6.6            
Name3769       Surname3769    5.53333        
Name3771       Surname3771    7.46667        
Name3772       Surname3772    7.06667        
Name3773       Surname3773    7.2            
Name3774       Surname3774    5.8            
Name3777       Surname3777    7.53333        
Name3778       Surname3778    8.13333        
Name3779       Surname3779    5.8            
Name3781       Surname3781    5              
Name3782       Surname3782    6.13333        
Name3783       Surname3783    6.53333        
Name3784       Surname3784    5.33333        
Name3785       Surname3785    7.66667        
Name3787       Surname3787    7.4            
Name3790       Surname3790    5.93333        
Name3791       Surname3791    5              
Name3795       Surname3795    8.13333        
Name3802       Surname3802    5.46667        
Name3804       Surname3804    5.2            
Name3807       Surname3807    5.4            
Name3808       Surname3808    5.73333        
Name3809       Surname3809    5.33333        
Name3810       Surname3810    7.6            
Name3813       Surname3813    5.13333        
Name3814       Surname3814    7.06667        
Name3822       Surname3822    7.4            
Name3823       Surname3823    7.4            
Name3824       Surname3824    7.26667        
Name3829       Surname3829    6.8            
Name3830       Surname3830    6              
Name3832       Surname3832    5.86667        
Name3833       Surname3833    6.6            
Name3834       Surname3834    5.66667        
Name3835       Surname3835    6.66667        
Name3836       Surname3836    8.33333        
Name3837       Surname3837    6.73333        
Name3838       Surname3838    5.8            
Name3839       Surname3839    6.06667        
Name3840       Surname3840    8.13333        
Name3841       Surname3841    5              
Name3844       Surname3844    6.66667        
Name3846       Surname3846    6.06667        
Name3848       Surname3848    7.26667        
Name3851       Surname3851    5.53333        
Name3852       Surname3852    8.06667        
Name3857       Surname3857    5.93333        
Name3860       Surname3860    5.53333        
Name3861       Surname3861    8.66667        
Name3867       Surname3867    6.6            
Name3869       Surname3869    5              
Name3870       Surname3870    7.06667        
Name3871       Surname3871    5.53333        
Name3872       Surname3872    6.8            
Name3873       Surname3873    6.26667        
Name3874       Surname3874    5.53333        
Name3875       Surname3875    7.86667        
Name3877       Surname3877    7.4            
Name3879       Surname3879    5.93333        
Name3881       Surname3881    5.8            
Name3885       Surname3885    5.4            
Name3886       Surname3886    7.8            
Name3888       Surname3888    6              
Name3889       Surname3889    5.73333        
Name3895       Surname3895    5.93333        
Name3897       Surname3897    6.8            
Name3902       Surname3902    7.4            
Name3903       Surname3903    5.46667        
Name3904       Surname3904    5.8            
Name3905       Surname3905    7.8            
Name3906       Surname3906    7.66667        
Name3907       Surname3907    5.46667        
Name3909       Surname3909    9.06667        
Name3910       Surname3910    7.2            
Name3912       Surname3912    6.8            
Name3914       Surname3914    6.8            
Name3915       Surname3915    5.53333        
Name3920       Surname3920    5.26667        
Name3921       Surname3921    5.53333        
Name3923       Surname3923    6.6            
Name3924       Surname3924    5.66667        
Name3926       Surname3926    7.6            
Name3927       Surname3927    8.6            
Name3928       Surname3928    6.26667        
Name3932       Surname3932    6.8            
Name3933       Surname3933    6.66667        
Name3935       Surname3935    5.86667        
Name3938       Surname3938    5.53333        
Name3939       Surname3939    7.53333        
Name3940       Surname3940    6.6            
Name3941       Surname3941    7.06667        
Name3945       Surname3945    8.53333        
Name3946       Surname3946    7.6            
Name3947       Surname3947    7.4            
Name3949       Surname3949    5.53333        
Name3950       Surname3950    6.26667        
Name3952       Surname3952    6.26667        
Name3953       Surname3953    6.8            
Name3957       Surname3957    5.2            
Name3959       Surname3959    7.53333        
Name3960       Surname3960    8.06667        
Name3963       Surname3963    8.8            
Name3965       Surname3965    5.4            
Name3968       Surname3968    6.13333        
Name3969       Surname3969    6.53333        
Name3971       Surname3971    6.4            
Name3973       Surname3973    8.2            
Name3974       Surname3974    5.53333        
Name3980       Surname3980    5.93333        
Name3981       Surname3981    5              
Name3983       Surname3983    6.86667        
Name3990       Surname3990    8.26667        
Name3994       Surname3994    7.8            
Name3997       Surname3997    6.13333        
Name3998       Surname3998    6.6            
Name3999       Surname3999    5.2            
Name4000       Surname4000    6.8            
Name4005       Surname4005    6.33333        
Name4008       Surname4008    5.26667        
Name4013       Surname4013    6.8            
Name4014       Surname4014    6.26667        
Name4017       Surname4017    5.33333        
Name4018       Surname4018    7.13333        
Name4019       Surname4019    5.2            
Name4024       Surname4024    5.73333        
Name4026       Surname4026    5.2            
Name4028       Surname4028    5.4            
Name4030       Surname4030    5              
Name4033       Surname4033    7.06667        
Name4035       Surname4035    6.26667        
Name4038       Surname4038    6.4            
Name4039       Surname4039    8.13333        
Name4040       Surname4040    7.26667        
Name4042       Surname4042    8.06667        
Name4043       Surname4043    6.4            
Name4048       Surname4048    6.26667        
Name4053       Surname4053    8.13333        
