Name           Surname        Final_Grade(Aver. )
Name2080       Surname2080    2.46667        
Name2081       Surname2081    4.73333        
Name2082       Surname2082    2              
Name2083       Surname2083    4.13333        
Name2084       Surname2084    3.06667        
Name2087       Surname2087    4.93333        
Name2090       Surname2090    2.8            
Name2091       Surname2091    4.66667        
Name2092       Surname2092    2.33333        
Name2093       Surname2093    3.86667        
Name2094       Surname2094    4.93333        
Name2097       Surname2097    4.33333        
Name2103       Surname2103    4.26667        
Name2105       Surname2105    2.2            
Name2107       Surname2107    2.8            
Name2109       Surname2109    3.26667        
Name2112       Surname2112    1.8            
Name2113       Surname2113    1.86667        
Name2114       Surname2114    4.53333        
Name2117       Surname2117    4.8            
Name2119       Surname2119    4.26667        
Name2121       Surname2121    3.26667        
Name2122       Surname2122    4.26667        
Name2124       Surname2124    3.2            
Name2125       Surname2125    2.93333        
Name2126       Surname2126    4.26667        
Name2128       Surname2128    4.86667        
Name2134       Surname2134    1.6            
Name2135       Surname2135    1.53333        
Name2139       Surname2139    3.33333        
Name2142       Surname2142    4.86667        
Name2145       Surname2145    4.4            
Name2147       Surname2147    2.86667        
Name2148       Surname2148    4.46667        
Name2159       Surname2159    3.26667        
Name2161       Surname2161    3.86667        
Name2165       Surname2165    4.73333        
Name2167       Surname2167    2.6            
Name2169       Surname2169    4.33333        
Name2174       Surname2174    2.26667        
Name2175       Surname2175    4.53333        
Name2177       Surname2177    2.13333        
Name2180       Surname2180    1.66667        
Name2181       Surname2181    4.26667        
Name2182       Surname2182    4.06667        
Name2183       Surname2183    3.06667        
Name2184       Surname2184    2.93333        
Name2186       Surname2186    3.33333        
Name2187       Surname2187    3.86667        
Name2192       Surname2192    4.86667        
Name2195       Surname2195    4.93333        
Name2197       Surname2197    3              
Name2199       Surname2199    2.73333        
Name2201       Surname2201    3.6            
Name2202       Surname2202    2              
Name2204       Surname2204    4.93333        
Name2205       Surname2205    3.73333        
Name2210       Surname2210    4.86667        
Name2214       Surname2214    4.26667        
Name2215       Surname2215    4.46667        
Name2216       Surname2216    3.93333        
Name2218       Surname2218    4.53333        
Name2220       Surname2220    2.8            
Name2222       Surname2222    3.2            
Name2224       Surname2224    4.4            
Name2226       Surname2226    4.86667        
Name2227       Surname2227    2              
Name2229       Surname2229    3.13333        
Name2232       Surname2232    2.2            
Name2235       Surname2235    4.73333        
Name2237       Surname2237    2.73333        
Name2238       Surname2238    2.2            
Name2239       Surname2239    4.66667        
Name2242       Surname2242    3.4            
Name2243       Surname2243    2.46667        
Name2245       Surname2245    2.33333        
Name2249       Surname2249    3.8            
Name2251       Surname2251    3.2            
Name2252       Surname2252    4.93333        
Name2253       Surname2253    4.2            
Name2254       Surname2254    1.6            
Name2255       Surname2255    3.4            
Name2256       Surname2256    1.8            
Name2257       Surname2257    3.46667        
Name2258       Surname2258    3              
Name2261       Surname2261    1.93333        
Name2262       Surname2262    4.06667        
Name2263       Surname2263    3.06667        
Name2267       Surname2267    2.46667        
Name2271       Surname2271    4.4            
Name2273       Surname2273    4.6            
Name2274       Surname2274    1.6            
Name2275       Surname2275    2.06667        
Name2276       Surname2276    2.06667        
Name2277       Surname2277    4              
Name2278       Surname2278    4.46667        
Name2281       Surname2281    3.86667        
Name2282       Surname2282    3.33333        
Name2283       Surname2283    2.8            
Name2291       Surname2291    4.06667        
Name2295       Surname2295    2.6            
Name2296       Surname2296    3.46667        
Name2300       Surname2300    3.8            
Name2301       Surname2301    4.53333        
Name2304       Surname2304    1.66667        
Name2306       Surname2306    3.46667        
Name2308       Surname2308    3.66667        
Name2310       Surname2310    3.13333        
Name2313       Surname2313    3.2            
Name2314       Surname2314    4              
Name2316       Surname2316    2.93333        
Name2317       Surname2317    2              
Name2318       Surname2318    2              
Name2319       Surname2319    3.53333        
Name2323       Surname2323    2.86667        
Name2326       Surname2326    4.13333        
Name2328       Surname2328    3.73333        
Name2329       Surname2329    2.6            
Name2335       Surname2335    3.46667        
Name2338       Surname2338    3.6            
Name2339       Surname2339    2.13333        
Name2340       Surname2340    4.4            
Name2341       Surname2341    4.8            
Name2343       Surname2343    3.33333        
Name2351       Surname2351    4.53333        
Name2352       Surname2352    3.73333        
Name2354       Surname2354    4.93333        
Name2355       Surname2355    2.73333        
Name2356       Surname2356    4.06667        
Name2358       Surname2358    3.6            
Name2361       Surname2361    2.6            
Name2362       Surname2362    3.46667        
Name2364       Surname2364    2.2            
Name2366       Surname2366    4.2            
Name2367       Surname2367    2.06667        
Name2370       Surname2370    3.73333        
Name2371       Surname2371    4.53333        
Name2377       Surname2377    3.6            
Name2378       Surname2378    2.86667        
Name2379       Surname2379    2.86667        
Name2380       Surname2380    3.46667        
Name2381       Surname2381    2.8            
Name2383       Surname2383    1.8            
Name2387       Surname2387    3.6            
Name2389       Surname2389    2.33333        
Name2390       Surname2390    2.53333        
Name2391       Surname2391    4              
Name2392       Surname2392    4.53333        
Name2393       Surname2393    2.86667        
Name2397       Surname2397    4.73333        
Name2398       Surname2398    2.53333        
Name2399       Surname2399    4.66667        
Name2403       Surname2403    1.86667        
Name2406       Surname2406    3.86667        
Name2407       Surname2407    4.6            
Name2408       Surname2408    2.13333        
Name2413       Surname2413    1.8            
Name2414       Surname2414    3.2            
Name2415       Surname2415    2.86667        
Name2416       Surname2416    2.13333        
Name2418       Surname2418    3.4            
Name2421       Surname2421    3              
Name2422       Surname2422    4.46667        
Name2423       Surname2423    4.53333        
Name2426       Surname2426    3.73333        
Name2427       Surname2427    3.06667        
Name2429       Surname2429    3.6            
Name2431       Surname2431    3.2            
Name2440       Surname2440    4.26667        
Name2442       Surname2442    3.8            
Name2444       Surname2444    4.6            
Name2445       Surname2445    3.93333        
Name2446       Surname2446    3.6            
Name2447       Surname2447    4.53333        
Name2448       Surname2448    2.73333        
Name2449       Surname2449    2.73333        
Name2453       Surname2453    3.46667        
Name2454       Surname2454    3.4            
Name2455       Surname2455    3.2            
Name2457       Surname2457    4.73333        
Name2460       Surname2460    3.46667        
Name2463       Surname2463    4.06667        
Name2465       Surname2465    4.2            
Name2466       Surname2466    3.73333        
Name2467       Surname2467    2              
Name2472       Surname2472    4.86667        
Name2473       Surname2473    2.93333        
Name2474       Surname2474    2.86667        
Name2476       Surname2476    2.86667        
Name2477       Surname2477    3.8            
Name2486       Surname2486    2.6            
Name2487       Surname2487    1.8            
Name2489       Surname2489    3.33333        
Name2492       Surname2492    2.86667        
Name2493       Surname2493    4.2            
Name2500       Surname2500    4.86667        
Name2501       Surname2501    4.2            
Name2504       Surname2504    2.86667        
Name2505       Surname2505    4.4            
Name2506       Surname2506    4.73333        
Name2507       Surname2507    3.26667        
Name2508       Surname2508    1.53333        
Name2509       Surname2509    3.33333        
Name2510       Surname2510    2.33333        
Name2513       Surname2513    4.2            
Name2518       Surname2518    4.33333        
Name2521       Surname2521    2.73333        
Name2522       Surname2522    4.46667        
Name2524       Surname2524    2.06667        
Name2526       Surname2526    3.06667        
Name2529       Surname2529    1.86667        
Name2530       Surname2530    1.4            
Name2533       Surname2533    4.8            
Name2538       Surname2538    3.66667        
Name2539       Surname2539    4.66667        
Name2540       Surname2540    2.66667        
Name2542       Surname2542    4              
Name2543       Surname2543    4.2            
Name2544       Surname2544    3.8            
Name2547       Surname2547    1.93333        
Name2548       Surname2548    4.06667        
Name2549       Surname2549    4.8            
Name2550       Surname2550    1.8            
Name2553       Surname2553    3.86667        
Name2556       Surname2556    3.2            
Name2557       Surname2557    2.46667        
Name2558       Surname2558    2.93333        
Name2560       Surname2560    3.13333        
Name2561       Surname2561    2.06667        
Name2564       Surname2564    3.2            
Name2566       Surname2566    2.73333        
Name2570       Surname2570    4.73333        
Name2571       Surname2571    3.66667        
Name2572       Surname2572    4.8            
Name2576       Surname2576    2.46667        
Name2581       Surname2581    3.73333        
Name2582       Surname2582    4.2            
Name2583       Surname2583    1.33333        
Name2584       Surname2584    2.86667        
Name2585       Surname2585    3.2            
Name2586       Surname2586    4.93333        
Name2592       Surname2592    2.4            
Name2594       Surname2594    3.86667        
Name2595       Surname2595    2.46667        
Name2596       Surname2596    4.2            
Name2598       Surname2598    2.26667        
Name2600       Surname2600    2.53333        
Name2602       Surname2602    3              
Name2606       Surname2606    3.26667        
Name2607       Surname2607    3.46667        
Name2610       Surname2610    1.93333        
Name2614       Surname2614    4.86667        
Name2616       Surname2616    2.2            
Name2618       Surname2618    3.2            
Name2621       Surname2621    2.73333        
Name2622       Surname2622    4.8            
Name2623       Surname2623    4.33333        
Name2624       Surname2624    3.13333        
Name2625       Surname2625    3.73333        
Name2627       Surname2627    3.8            
Name2628       Surname2628    4.33333        
Name2630       Surname2630    4.53333        
Name2631       Surname2631    4.73333        
Name2635       Surname2635    4.73333        
Name2636       Surname2636    3.73333        
Name2637       Surname2637    4.93333        
Name2638       Surname2638    2.8            
Name2639       Surname2639    2.26667        
Name2640       Surname2640    2.53333        
Name2642       Surname2642    4.6            
Name2644       Surname2644    3.33333        
Name2646       Surname2646    4.33333        
Name2650       Surname2650    3.33333        
Name2651       Surname2651    3.73333        
Name2657       Surname2657    3              
Name2659       Surname2659    3.4            
Name2664       Surname2664    4.13333        
Name2666       Surname2666    4              
Name2667       Surname2667    0.933333       
Name2668       Surname2668    3.6            
Name2670       Surname2670    4.33333        
Name2673       Surname2673    3.53333        
Name2674       Surname2674    2.8            
Name2675       Surname2675    4.93333        
Name2676       Surname2676    4.66667        
Name2679       Surname2679    4.13333        
Name2680       Surname2680    3.8            
Name2683       Surname2683    3              
Name2685       Surname2685    2.6            
Name2689       Surname2689    2.2            
Name2691       Surname2691    3.46667        
Name2696       Surname2696    2.2            
Name2699       Surname2699    4.46667        
Name2700       Surname2700    3.46667        
Name2701       Surname2701    2.46667        
Name2705       Surname2705    3.8            
Name2708       Surname2708    4.86667        
Name2710       Surname2710    4.53333        
Name2711       Surname2711    2.26667        
Name2715       Surname2715    3              
Name2726       Surname2726    4.73333        
Name2728       Surname2728    2.26667        
Name2729       Surname2729    3.86667        
Name2730       Surname2730    4.13333        
Name2731       Surname2731    4.4            
Name2734       Surname2734    2.26667        
Name2736       Surname2736    2.6            
Name2737       Surname2737    3.93333        
Name2742       Surname2742    2.93333        
Name2743       Surname2743    4.13333        
Name2744       Surname2744    3              
Name2746       Surname2746    3.2            
Name2751       Surname2751    4.06667        
Name2753       Surname2753    1.46667        
Name2761       Surname2761    3.06667        
Name2762       Surname2762    4.86667        
Name2764       Surname2764    3.2            
Name2766       Surname2766    4.13333        
Name2769       Surname2769    2.06667        
Name2770       Surname2770    1.6            
Name2771       Surname2771    3              
Name2774       Surname2774    2.86667        
Name2776       Surname2776    3.46667        
Name2777       Surname2777    1.93333        
Name2778       Surname2778    2.93333        
Name2779       Surname2779    3.4            
Name2783       Surname2783    2.2            
Name2784       Surname2784    4.2            
Name2787       Surname2787    3.26667        
Name2790       Surname2790    1.66667        
Name2791       Surname2791    3.73333        
Name2792       Surname2792    1.86667        
Name2794       Surname2794    2.26667        
Name2796       Surname2796    3.13333        
Name2797       Surname2797    2.66667        
Name2799       Surname2799    3.53333        
Name2800       Surname2800    3.8            
Name2803       Surname2803    2.73333        
Name2806       Surname2806    4.13333        
Name2812       Surname2812    3.8            
Name2816       Surname2816    3.66667        
Name2821       Surname2821    1.93333        
Name2824       Surname2824    2.26667        
Name2825       Surname2825    4              
Name2826       Surname2826    3.2            
Name2829       Surname2829    4.4            
Name2830       Surname2830    4.26667        
Name2831       Surname2831    4.8            
Name2833       Surname2833    4.33333        
Name2839       Surname2839    1.4            
Name2844       Surname2844    2.06667        
Name2845       Surname2845    4.46667        
Name2848       Surname2848    2.6            
Name2850       Surname2850    4.06667        
Name2851       Surname2851    3.26667        
Name2852       Surname2852    2.93333        
Name2854       Surname2854    2.4            
Name2855       Surname2855    4.4            
Name2857       Surname2857    3.26667        
Name2858       Surname2858    3.66667        
Name2859       Surname2859    3.93333        
Name2860       Surname2860    2.66667        
Name2861       Surname2861    1.4            
Name2862       Surname2862    4.73333        
Name2863       Surname2863    3.46667        
Name2864       Surname2864    4.86667        
Name2868       Surname2868    3.8            
Name2869       Surname2869    2.13333        
Name2871       Surname2871    3.13333        
Name2872       Surname2872    3.6            
Name2875       Surname2875    2.86667        
Name2876       Surname2876    3.4            
Name2880       Surname2880    2.73333        
Name2882       Surname2882    2              
Name2883       Surname2883    1.73333        
Name2887       Surname2887    2.6            
Name2888       Surname2888    3.8            
Name2889       Surname2889    3.26667        
Name2890       Surname2890    4.6            
Name2893       Surname2893    2.26667        
Name2895       Surname2895    3.93333        
Name2898       Surname2898    1.86667        
Name2902       Surname2902    3.86667        
Name2905       Surname2905    2              
Name2907       Surname2907    4.73333        
Name2910       Surname2910    2.33333        
Name2911       Surname2911    4.86667        
Name2914       Surname2914    3.93333        
Name2915       Surname2915    4.46667        
Name2917       Surname2917    3.73333        
Name2918       Surname2918    2.73333        
Name2919       Surname2919    2.46667        
Name2921       Surname2921    3.8            
Name2922       Surname2922    4.13333        
Name2923       Surname2923    4.33333        
Name2924       Surname2924    1.53333        
Name2926       Surname2926    1.86667        
Name2931       Surname2931    2.13333        
Name2932       Surname2932    3.86667        
Name2934       Surname2934    4.33333        
Name2936       Surname2936    3.6            
Name2937       Surname2937    2.13333        
Name2939       Surname2939    3.53333        
Name2941       Surname2941    2              
Name2943       Surname2943    3.26667        
Name2945       Surname2945    3.73333        
Name2947       Surname2947    3.8            
Name2953       Surname2953    3.4            
Name2954       Surname2954    4.73333        
Name2955       Surname2955    4.06667        
Name2956       Surname2956    2.26667        
Name2958       Surname2958    4.4            
Name2962       Surname2962    3.4            
Name2963       Surname2963    4.8            
Name2964       Surname2964    1.46667        
Name2965       Surname2965    1.6            
Name2967       Surname2967    4.4            
Name2971       Surname2971    4.2            
Name2974       Surname2974    4.66667        
Name2975       Surname2975    2.46667        
Name2977       Surname2977    0.6            
Name2979       Surname2979    2.73333        
Name2981       Surname2981    4.86667        
Name2982       Surname2982    3.66667        
Name2985       Surname2985    3.33333        
Name2986       Surname2986    2.2            
Name2987       Surname2987    4.2            
Name2988       Surname2988    4.4            
Name2993       Surname2993    4.66667        
Name2995       Surname2995    3.86667        
Name2997       Surname2997    2.86667        
Name3001       Surname3001    3.93333        
Name3003       Surname3003    3.66667        
Name3004       Surname3004    4.8            
Name3006       Surname3006    1.26667        
Name3008       Surname3008    3.73333        
Name3009       Surname3009    3.53333        
Name3015       Surname3015    4.46667        
Name3018       Surname3018    2.33333        
Name3019       Surname3019    1.86667        
Name3021       Surname3021    3.2            
Name3025       Surname3025    2.4            
Name3026       Surname3026    1.53333        
Name3027       Surname3027    3.53333        
Name3028       Surname3028    4.06667        
Name3029       Surname3029    0.933333       
Name3030       Surname3030    4.46667        
Name3036       Surname3036    3.33333        
Name3039       Surname3039    3.06667        
Name3042       Surname3042    4              
Name3043       Surname3043    4.66667        
Name3045       Surname3045    2.86667        
Name3046       Surname3046    4.06667        
Name3050       Surname3050    4.93333        
Name3051       Surname3051    2.46667        
Name3052       Surname3052    4.73333        
Name3053       Surname3053    2.13333        
Name3054       Surname3054    3.2            
Name3055       Surname3055    3.46667        
Name3057       Surname3057    3.13333        
Name3059       Surname3059    2              
Name3064       Surname3064    4.6            
Name3065       Surname3065    3.93333        
Name3071       Surname3071    2.06667        
Name3074       Surname3074    2.6            
Name3075       Surname3075    3              
Name3076       Surname3076    3.8            
Name3079       Surname3079    3.06667        
Name3081       Surname3081    1.66667        
Name3082       Surname3082    2.93333        
Name3083       Surname3083    3.13333        
Name3084       Surname3084    1.73333        
Name3085       Surname3085    4.26667        
Name3087       Surname3087    2.73333        
Name3089       Surname3089    4.53333        
Name3091       Surname3091    4.2            
Name3093       Surname3093    3.26667        
Name3095       Surname3095    3.2            
Name3096       Surname3096    1.73333        
Name3097       Surname3097    4.4            
Name3098       Surname3098    1.93333        
Name3100       Surname3100    4.66667        
Name3103       Surname3103    4              
Name3104       Surname3104    3.53333        
Name3108       Surname3108    3              
Name3109       Surname3109    4.53333        
Name3110       Surname3110    3.6            
Name3111       Surname3111    2.73333        
Name3112       Surname3112    1.93333        
Name3116       Surname3116    3.13333        
Name3117       Surname3117    4.2            
Name3120       Surname3120    3.26667        
Name3121       Surname3121    3.8            
Name3124       Surname3124    2.13333        
Name3125       Surname3125    4.46667        
Name3126       Surname3126    3.46667        
Name3129       Surname3129    2.86667        
Name3131       Surname3131    2.13333        
Name3132       Surname3132    1.26667        
Name3134       Surname3134    3.06667        
Name3138       Surname3138    2              
Name3139       Surname3139    3.66667        
Name3140       Surname3140    2.8            
Name3141       Surname3141    2.8            
Name3143       Surname3143    4.66667        
Name3145       Surname3145    3.93333        
Name3149       Surname3149    4.2            
Name3151       Surname3151    1.46667        
Name3153       Surname3153    4.26667        
Name3156       Surname3156    2.93333        
Name3159       Surname3159    2.33333        
Name3162       Surname3162    3.46667        
Name3165       Surname3165    3              
Name3166       Surname3166    4.53333        
Name3169       Surname3169    4.2            
Name3172       Surname3172    3.26667        
Name3173       Surname3173    3              
Name3176       Surname3176    4.73333        
Name3177       Surname3177    4.53333        
Name3179       Surname3179    4.8            
Name3182       Surname3182    3.86667        
Name3183       Surname3183    3.06667        
Name3184       Surname3184    3.73333        
Name3185       Surname3185    3.2            
Name3187       Surname3187    3.33333        
Name3190       Surname3190    3.2            
Name3192       Surname3192    2.2            
Name3193       Surname3193    1.66667        
Name3194       Surname3194    3.86667        
Name3196       Surname3196    2.4            
Name3198       Surname3198    4.53333        
Name3199       Surname3199    4.06667        
Name3203       Surname3203    2.4            
Name3211       Surname3211    4.2            
Name3216       Surname3216    2              
Name3217       Surname3217    0.933333       
Name3220       Surname3220    1.6            
Name3221       Surname3221    3.46667        
Name3224       Surname3224    4.2            
Name3225       Surname3225    2.13333        
Name3226       Surname3226    4.33333        
Name3227       Surname3227    4.6            
Name3232       Surname3232    3.8            
Name3233       Surname3233    4.33333        
Name3236       Surname3236    4.26667        
Name3237       Surname3237    1.66667        
Name3239       Surname3239    4.26667        
Name3241       Surname3241    3.4            
Name3242       Surname3242    3.86667        
Name3243       Surname3243    3.8            
Name3244       Surname3244    3.4            
Name3246       Surname3246    3.73333        
Name3247       Surname3247    2.6            
Name3248       Surname3248    2.93333        
Name3250       Surname3250    3.93333        
Name3252       Surname3252    3.86667        
Name3253       Surname3253    0.866667       
Name3254       Surname3254    4.86667        
Name3256       Surname3256    4.26667        
Name3259       Surname3259    4              
Name3260       Surname3260    4.93333        
Name3261       Surname3261    3.2            
Name3262       Surname3262    2.46667        
Name3264       Surname3264    4.06667        
Name3266       Surname3266    2.8            
Name3267       Surname3267    3.46667        
Name3270       Surname3270    4.4            
Name3271       Surname3271    4.8            
Name3275       Surname3275    2.73333        
Name3277       Surname3277    3.2            
Name3281       Surname3281    4.13333        
Name3283       Surname3283    4.13333        
Name3284       Surname3284    3.2            
Name3287       Surname3287    4              
Name3289       Surname3289    3.2            
Name3290       Surname3290    4.4            
Name3292       Surname3292    2.33333        
Name3293       Surname3293    2.53333        
Name3294       Surname3294    3.06667        
Name3296       Surname3296    3.06667        
Name3301       Surname3301    3.06667        
Name3310       Surname3310    1.8            
Name3311       Surname3311    4.33333        
Name3313       Surname3313    1.93333        
Name3314       Surname3314    1.93333        
Name3316       Surname3316    2.4            
Name3317       Surname3317    4.93333        
Name3320       Surname3320    2              
Name3323       Surname3323    2.2            
Name3324       Surname3324    3              
Name3326       Surname3326    2.26667        
Name3328       Surname3328    3.66667        
Name3329       Surname3329    3.13333        
Name3330       Surname3330    2.73333        
Name3333       Surname3333    4.66667        
Name3334       Surname3334    4.53333        
Name3336       Surname3336    4.8            
Name3337       Surname3337    3.2            
Name3341       Surname3341    3.53333        
Name3346       Surname3346    3.53333        
Name3347       Surname3347    4.6            
Name3349       Surname3349    2.33333        
Name3351       Surname3351    4.66667        
Name3354       Surname3354    1.4            
Name3356       Surname3356    3.73333        
Name3359       Surname3359    4.33333        
Name3360       Surname3360    3.46667        
Name3361       Surname3361    4.13333        
Name3363       Surname3363    4.73333        
Name3367       Surname3367    4.8            
Name3368       Surname3368    4.66667        
Name3370       Surname3370    2.93333        
Name3375       Surname3375    2.33333        
Name3378       Surname3378    4.93333        
Name3379       Surname3379    4.4            
Name3380       Surname3380    1.86667        
Name3381       Surname3381    4              
Name3384       Surname3384    4.73333        
Name3386       Surname3386    2.33333        
Name3387       Surname3387    4.26667        
Name3388       Surname3388    4.4            
Name3391       Surname3391    3.53333        
Name3392       Surname3392    2.13333        
Name3394       Surname3394    2.66667        
Name3398       Surname3398    3.26667        
Name3400       Surname3400    4              
Name3401       Surname3401    1.53333        
Name3404       Surname3404    4.26667        
Name3405       Surname3405    2.2            
Name3407       Surname3407    2.6            
Name3408       Surname3408    1.6            
Name3409       Surname3409    3.93333        
Name3410       Surname3410    4              
Name3411       Surname3411    3.73333        
Name3413       Surname3413    3.46667        
Name3414       Surname3414    2.46667        
Name3421       Surname3421    4.4            
Name3425       Surname3425    3              
Name3427       Surname3427    3.13333        
Name3428       Surname3428    3.73333        
Name3430       Surname3430    3.8            
Name3431       Surname3431    1.93333        
Name3437       Surname3437    1.93333        
Name3438       Surname3438    4.13333        
Name3442       Surname3442    3.53333        
Name3445       Surname3445    2.8            
Name3446       Surname3446    3.53333        
Name3450       Surname3450    3.2            
Name3454       Surname3454    2.2            
Name3456       Surname3456    3.53333        
Name3457       Surname3457    4.86667        
Name3458       Surname3458    2.6            
Name3460       Surname3460    2.4            
Name3461       Surname3461    4.6            
Name3462       Surname3462    4.26667        
Name3463       Surname3463    3.86667        
Name3465       Surname3465    4.46667        
Name3466       Surname3466    3.33333        
Name3467       Surname3467    2.33333        
Name3471       Surname3471    4.13333        
Name3475       Surname3475    4.73333        
Name3477       Surname3477    2.93333        
Name3479       Surname3479    3.53333        
Name3480       Surname3480    2.73333        
Name3482       Surname3482    2.86667        
Name3483       Surname3483    2.06667        
Name3484       Surname3484    2.4            
Name3485       Surname3485    3.66667        
Name3486       Surname3486    1.93333        
Name3488       Surname3488    3.46667        
Name3489       Surname3489    3.66667        
Name3492       Surname3492    1.93333        
Name3493       Surname3493    3.93333        
Name3494       Surname3494    2.93333        
Name3497       Surname3497    4.53333        
Name3498       Surname3498    3.33333        
Name3499       Surname3499    4.06667        
Name3500       Surname3500    2.53333        
Name3506       Surname3506    2.6            
Name3507       Surname3507    3.33333        
Name3508       Surname3508    4.8            
Name3511       Surname3511    3.53333        
Name3512       Surname3512    4.8            
Name3514       Surname3514    2.46667        
Name3517       Surname3517    4.93333        
Name3519       Surname3519    2.73333        
Name3520       Surname3520    4.66667        
Name3522       Surname3522    3.53333        
Name3524       Surname3524    4.8            
Name3526       Surname3526    3.53333        
Name3528       Surname3528    2.66667        
Name3532       Surname3532    4              
Name3535       Surname3535    3.8            
Name3537       Surname3537    3.66667        
Name3538       Surname3538    4.93333        
Name3539       Surname3539    2.86667        
Name3541       Surname3541    2.53333        
Name3546       Surname3546    2.2            
Name3548       Surname3548    4.6            
Name3550       Surname3550    4.13333        
Name3551       Surname3551    2.66667        
Name3553       Surname3553    4.4            
Name3555       Surname3555    3.46667        
Name3557       Surname3557    3.86667        
Name3560       Surname3560    4.6            
Name3561       Surname3561    3.06667        
Name3564       Surname3564    4.86667        
Name3565       Surname3565    1.8            
Name3566       Surname3566    2.66667        
Name3567       Surname3567    4.53333        
Name3569       Surname3569    3.86667        
Name3570       Surname3570    3.8            
Name3571       Surname3571    3.13333        
Name3572       Surname3572    3.93333        
Name3573       Surname3573    2.53333        
Name3574       Surname3574    4.93333        
Name3576       Surname3576    4.66667        
Name3577       Surname3577    3.13333        
Name3580       Surname3580    3.2            
Name3584       Surname3584    3.93333        
Name3586       Surname3586    2.66667        
Name3587       Surname3587    4.2            
Name3590       Surname3590    4.2            
Name3591       Surname3591    1.53333        
Name3592       Surname3592    4.33333        
Name3593       Surname3593    4.4            
Name3597       Surname3597    2              
Name3599       Surname3599    2.13333        
Name3601       Surname3601    1.93333        
Name3606       Surname3606    4.93333        
Name3607       Surname3607    2.86667        
Name3608       Surname3608    3.73333        
Name3610       Surname3610    2.33333        
Name3611       Surname3611    3.73333        
Name3614       Surname3614    4.6            
Name3615       Surname3615    1.46667        
Name3616       Surname3616    4.26667        
Name3619       Surname3619    1.46667        
Name3620       Surname3620    2.2            
Name3621       Surname3621    4.66667        
Name3622       Surname3622    2.6            
Name3626       Surname3626    1.33333        
Name3628       Surname3628    3.33333        
Name3630       Surname3630    3.4            
Name3631       Surname3631    4.26667        
Name3632       Surname3632    2.4            
Name3636       Surname3636    2.4            
Name3639       Surname3639    3.66667        
Name3644       Surname3644    1.66667        
Name3647       Surname3647    3.86667        
Name3648       Surname3648    4.93333        
Name3649       Surname3649    4.06667        
Name3650       Surname3650    4.53333        
Name3653       Surname3653    1.33333        
Name3655       Surname3655    2.6            
Name3656       Surname3656    3              
Name3657       Surname3657    3.53333        
Name3658       Surname3658    3.66667        
Name3659       Surname3659    1.86667        
Name3662       Surname3662    2.8            
Name3663       Surname3663    4.93333        
Name3665       Surname3665    1.66667        
Name3666       Surname3666    3.2            
Name3668       Surname3668    4.4            
Name3670       Surname3670    4.06667        
Name3672       Surname3672    4.66667        
Name3675       Surname3675    2.06667        
Name3679       Surname3679    1.46667        
Name3683       Surname3683    4.46667        
Name3684       Surname3684    3.2            
Name3685       Surname3685    2.86667        
Name3687       Surname3687    2              
Name3688       Surname3688    4.33333        
Name3689       Surname3689    3.86667        
Name3691       Surname3691    3.66667        
Name3693       Surname3693    2.06667        
Name3695       Surname3695    3              
Name3699       Surname3699    4.13333        
Name3703       Surname3703    2.2            
Name3704       Surname3704    3.13333        
Name3705       Surname3705    4.53333        
Name3708       Surname3708    2.2            
Name3710       Surname3710    2.66667        
Name3712       Surname3712    2.66667        
Name3713       Surname3713    4.26667        
Name3716       Surname3716    4.13333        
Name3718       Surname3718    4.66667        
Name3719       Surname3719    4.4            
Name3720       Surname3720    4.93333        
Name3723       Surname3723    3.26667        
Name3728       Surname3728    1.53333        
Name3731       Surname3731    3.06667        
Name3733       Surname3733    3.73333        
Name3734       Surname3734    2.53333        
Name3736       Surname3736    3.26667        
Name3739       Surname3739    2.86667        
Name3740       Surname3740    3.4            
Name3741       Surname3741    3.8            
Name3742       Surname3742    3.6            
Name3743       Surname3743    3.73333        
Name3744       Surname3744    4.6            
Name3745       Surname3745    3.4            
Name3746       Surname3746    4.4            
Name3748       Surname3748    2.93333        
Name3750       Surname3750    2.46667        
Name3751       Surname3751    4.66667        
Name3754       Surname3754    4.53333        
Name3756       Surname3756    3.86667        
Name3757       Surname3757    4.26667        
Name3759       Surname3759    3.33333        
Name3765       Surname3765    3.93333        
Name3768       Surname3768    3.33333        
Name3770       Surname3770    4.6            
Name3775       Surname3775    2.2            
Name3776       Surname3776    3.66667        
Name3780       Surname3780    3.2            
Name3786       Surname3786    3.4            
Name3788       Surname3788    4.2            
Name3789       Surname3789    2.6            
Name3792       Surname3792    3.73333        
Name3793       Surname3793    3.13333        
Name3794       Surname3794    4.93333        
Name3796       Surname3796    2.2            
Name3797       Surname3797    3.53333        
Name3798       Surname3798    3.46667        
Name3799       Surname3799    2.13333        
Name3800       Surname3800    2.53333        
Name3801       Surname3801    3.86667        
Name3803       Surname3803    2.53333        
Name3805       Surname3805    3.6            
Name3806       Surname3806    2.4            
Name3811       Surname3811    2.8            
Name3812       Surname3812    3.46667        
Name3815       Surname3815    3.33333        
Name3816       Surname3816    4.2            
Name3817       Surname3817    1.73333        
Name3818       Surname3818    2.93333        
Name3819       Surname3819    3.53333        
Name3820       Surname3820    1.13333        
Name3821       Surname3821    4.2            
Name3825       Surname3825    4.73333        
Name3826       Surname3826    3.66667        
Name3827       Surname3827    4.73333        
Name3828       Surname3828    2.06667        
