Name           Surname        Final_Grade(Aver. )
Name46322      Surname46322   7.93           
Name46482      Surname46482   7.93           
Name46527      Surname46527   7.93           
Name46613      Surname46613   7.93           
Name46641      Surname46641   7.93           
Name46933      Surname46933   7.93           
Name47219      Surname47219   7.93           
Name47400      Surname47400   7.93           
Name47624      Surname47624   7.93           
Name47698      Surname47698   7.93           
Name47822      Surname47822   7.93           
Name47907      Surname47907   7.93           
Name47912      Surname47912   7.93           
Name48139      Surname48139   7.93           
Name48261      Surname48261   7.93           
Name48385      Surname48385   7.93           
Name48482      Surname48482   7.93           
Name48488      Surname48488   7.93           
Name48892      Surname48892   7.93           
Name49060      Surname49060   7.93           
Name49084      Surname49084   7.93           
Name49133      Surname49133   7.93           
Name49211      Surname49211   7.93           
Name49375      Surname49375   7.93           
Name49571      Surname49571   7.93           
Name49763      Surname49763   7.93           
Name49976      Surname49976   7.93           
Name50459      Surname50459   7.93           
Name50774      Surname50774   7.93           
Name50803      Surname50803   7.93           
Name51032      Surname51032   7.93           
Name51189      Surname51189   7.93           
Name51530      Surname51530   7.93           
Name51542      Surname51542   7.93           
Name51609      Surname51609   7.93           
Name51763      Surname51763   7.93           
Name51849      Surname51849   7.93           
Name51868      Surname51868   7.93           
Name51873      Surname51873   7.93           
Name52488      Surname52488   7.93           
Name52603      Surname52603   7.93           
Name53372      Surname53372   7.93           
Name53548      Surname53548   7.93           
Name53710      Surname53710   7.93           
Name53746      Surname53746   7.93           
Name53907      Surname53907   7.93           
Name54099      Surname54099   7.93           
Name54659      Surname54659   7.93           
Name55297      Surname55297   7.93           
Name55677      Surname55677   7.93           
Name55782      Surname55782   7.93           
Name55941      Surname55941   7.93           
Name56468      Surname56468   7.93           
Name56509      Surname56509   7.93           
Name56697      Surname56697   7.93           
Name56831      Surname56831   7.93           
Name57143      Surname57143   7.93           
Name57175      Surname57175   7.93           
Name57662      Surname57662   7.93           
Name57851      Surname57851   7.93           
Name57898      Surname57898   7.93           
Name58032      Surname58032   7.93           
Name58180      Surname58180   7.93           
Name58203      Surname58203   7.93           
Name58207      Surname58207   7.93           
Name58285      Surname58285   7.93           
Name58306      Surname58306   7.93           
Name58597      Surname58597   7.93           
Name59032      Surname59032   7.93           
Name59168      Surname59168   7.93           
Name59218      Surname59218   7.93           
Name59433      Surname59433   7.93           
Name59536      Surname59536   7.93           
Name59758      Surname59758   7.93           
Name60128      Surname60128   7.93           
Name60238      Surname60238   7.93           
Name60246      Surname60246   7.93           
Name60290      Surname60290   7.93           
Name60428      Surname60428   7.93           
Name60600      Surname60600   7.93           
Name60915      Surname60915   7.93           
Name60968      Surname60968   7.93           
Name61348      Surname61348   7.93           
Name61603      Surname61603   7.93           
Name61637      Surname61637   7.93           
Name61762      Surname61762   7.93           
Name61864      Surname61864   7.93           
Name62031      Surname62031   7.93           
Name62235      Surname62235   7.93           
Name62368      Surname62368   7.93           
Name62478      Surname62478   7.93           
Name62655      Surname62655   7.93           
Name63490      Surname63490   7.93           
Name63712      Surname63712   7.93           
Name63767      Surname63767   7.93           
Name64238      Surname64238   7.93           
Name64446      Surname64446   7.93           
Name64542      Surname64542   7.93           
Name64577      Surname64577   7.93           
Name64904      Surname64904   7.93           
Name65048      Surname65048   7.93           
Name65665      Surname65665   7.93           
Name65923      Surname65923   7.93           
Name66564      Surname66564   7.93           
Name66641      Surname66641   7.93           
Name66792      Surname66792   7.93           
Name67400      Surname67400   7.93           
Name67446      Surname67446   7.93           
Name67555      Surname67555   7.93           
Name67690      Surname67690   7.93           
Name67810      Surname67810   7.93           
Name68053      Surname68053   7.93           
Name68222      Surname68222   7.93           
Name68274      Surname68274   7.93           
Name68280      Surname68280   7.93           
Name68726      Surname68726   7.93           
Name69350      Surname69350   7.93           
Name69382      Surname69382   7.93           
Name69399      Surname69399   7.93           
Name69622      Surname69622   7.93           
Name69981      Surname69981   7.93           
Name70153      Surname70153   7.93           
Name70215      Surname70215   7.93           
Name70252      Surname70252   7.93           
Name70668      Surname70668   7.93           
Name70762      Surname70762   7.93           
Name70787      Surname70787   7.93           
Name70799      Surname70799   7.93           
Name70975      Surname70975   7.93           
Name71010      Surname71010   7.93           
Name71068      Surname71068   7.93           
Name71134      Surname71134   7.93           
Name71244      Surname71244   7.93           
Name71863      Surname71863   7.93           
Name72064      Surname72064   7.93           
Name72990      Surname72990   7.93           
Name73535      Surname73535   7.93           
Name73682      Surname73682   7.93           
Name73696      Surname73696   7.93           
Name73738      Surname73738   7.93           
Name74205      Surname74205   7.93           
Name74259      Surname74259   7.93           
Name74325      Surname74325   7.93           
Name74380      Surname74380   7.93           
Name74486      Surname74486   7.93           
Name74571      Surname74571   7.93           
Name74785      Surname74785   7.93           
Name74790      Surname74790   7.93           
Name75070      Surname75070   7.93           
Name75211      Surname75211   7.93           
Name75414      Surname75414   7.93           
Name75449      Surname75449   7.93           
Name75853      Surname75853   7.93           
Name76231      Surname76231   7.93           
Name76436      Surname76436   7.93           
Name76482      Surname76482   7.93           
Name76861      Surname76861   7.93           
Name77007      Surname77007   7.93           
Name77108      Surname77108   7.93           
Name77309      Surname77309   7.93           
Name77779      Surname77779   7.93           
Name77915      Surname77915   7.93           
Name78103      Surname78103   7.93           
Name78454      Surname78454   7.93           
Name78672      Surname78672   7.93           
Name79067      Surname79067   7.93           
Name79403      Surname79403   7.93           
Name79542      Surname79542   7.93           
Name79565      Surname79565   7.93           
Name79855      Surname79855   7.93           
Name80085      Surname80085   7.93           
Name80194      Surname80194   7.93           
Name81384      Surname81384   7.93           
Name81491      Surname81491   7.93           
Name81939      Surname81939   7.93           
Name82301      Surname82301   7.93           
Name82311      Surname82311   7.93           
Name82404      Surname82404   7.93           
Name82441      Surname82441   7.93           
Name82467      Surname82467   7.93           
Name82596      Surname82596   7.93           
Name82934      Surname82934   7.93           
Name83008      Surname83008   7.93           
Name83029      Surname83029   7.93           
Name83110      Surname83110   7.93           
Name83257      Surname83257   7.93           
Name83389      Surname83389   7.93           
Name83781      Surname83781   7.93           
Name83799      Surname83799   7.93           
Name84207      Surname84207   7.93           
Name84260      Surname84260   7.93           
Name84412      Surname84412   7.93           
Name84438      Surname84438   7.93           
Name84473      Surname84473   7.93           
Name84483      Surname84483   7.93           
Name84505      Surname84505   7.93           
Name84544      Surname84544   7.93           
Name84956      Surname84956   7.93           
Name85151      Surname85151   7.93           
Name85321      Surname85321   7.93           
Name85369      Surname85369   7.93           
Name85448      Surname85448   7.93           
Name85693      Surname85693   7.93           
Name85821      Surname85821   7.93           
Name85859      Surname85859   7.93           
Name85909      Surname85909   7.93           
Name86131      Surname86131   7.93           
Name86191      Surname86191   7.93           
Name86259      Surname86259   7.93           
Name86520      Surname86520   7.93           
Name86571      Surname86571   7.93           
Name86761      Surname86761   7.93           
Name87114      Surname87114   7.93           
Name87185      Surname87185   7.93           
Name87305      Surname87305   7.93           
Name87310      Surname87310   7.93           
Name87416      Surname87416   7.93           
Name88023      Surname88023   7.93           
Name88085      Surname88085   7.93           
Name88202      Surname88202   7.93           
Name88406      Surname88406   7.93           
Name88654      Surname88654   7.93           
Name88723      Surname88723   7.93           
Name88999      Surname88999   7.93           
Name89129      Surname89129   7.93           
Name89416      Surname89416   7.93           
Name89780      Surname89780   7.93           
Name90226      Surname90226   7.93           
Name90254      Surname90254   7.93           
Name90459      Surname90459   7.93           
Name90564      Surname90564   7.93           
Name90622      Surname90622   7.93           
Name91024      Surname91024   7.93           
Name91061      Surname91061   7.93           
Name91747      Surname91747   7.93           
Name91892      Surname91892   7.93           
Name92375      Surname92375   7.93           
Name92387      Surname92387   7.93           
Name92597      Surname92597   7.93           
Name92770      Surname92770   7.93           
Name92910      Surname92910   7.93           
Name93011      Surname93011   7.93           
Name93211      Surname93211   7.93           
Name93713      Surname93713   7.93           
Name93728      Surname93728   7.93           
Name94042      Surname94042   7.93           
Name94203      Surname94203   7.93           
Name94308      Surname94308   7.93           
Name94501      Surname94501   7.93           
Name94547      Surname94547   7.93           
Name94578      Surname94578   7.93           
Name94625      Surname94625   7.93           
Name94711      Surname94711   7.93           
Name95260      Surname95260   7.93           
Name95826      Surname95826   7.93           
Name96070      Surname96070   7.93           
Name96214      Surname96214   7.93           
Name96750      Surname96750   7.93           
Name97309      Surname97309   7.93           
Name97373      Surname97373   7.93           
Name97827      Surname97827   7.93           
Name97829      Surname97829   7.93           
Name98289      Surname98289   7.93           
Name98557      Surname98557   7.93           
Name98584      Surname98584   7.93           
Name98759      Surname98759   7.93           
Name99089      Surname99089   7.93           
Name99521      Surname99521   7.93           
Name990        Surname990     7.93           
Name1269       Surname1269    7.93           
Name1321       Surname1321    7.93           
Name1659       Surname1659    7.93           
Name2089       Surname2089    7.93           
Name2467       Surname2467    7.93           
Name2526       Surname2526    7.93           
Name2655       Surname2655    7.93           
Name2931       Surname2931    7.93           
Name3077       Surname3077    7.93           
Name3210       Surname3210    7.93           
Name3631       Surname3631    7.93           
Name3807       Surname3807    7.93           
Name3980       Surname3980    7.93           
Name4545       Surname4545    7.93           
Name4589       Surname4589    7.93           
Name5214       Surname5214    7.93           
Name5241       Surname5241    7.93           
Name5500       Surname5500    7.93           
Name5974       Surname5974    7.93           
Name6057       Surname6057    7.93           
Name6125       Surname6125    7.93           
Name6227       Surname6227    7.93           
Name6660       Surname6660    7.93           
Name6713       Surname6713    7.93           
Name7111       Surname7111    7.93           
Name7425       Surname7425    7.93           
Name7844       Surname7844    7.93           
Name7871       Surname7871    7.93           
Name8241       Surname8241    7.93           
Name8644       Surname8644    7.93           
Name8883       Surname8883    7.93           
Name8895       Surname8895    7.93           
Name9272       Surname9272    7.93           
Name9337       Surname9337    7.93           
Name10479      Surname10479   7.93           
Name10596      Surname10596   7.93           
Name12332      Surname12332   7.93           
Name13154      Surname13154   7.93           
Name13162      Surname13162   7.93           
Name13873      Surname13873   7.93           
Name14083      Surname14083   7.93           
Name14280      Surname14280   7.93           
Name14503      Surname14503   7.93           
Name15572      Surname15572   7.93           
Name16743      Surname16743   7.93           
Name16761      Surname16761   7.93           
Name17614      Surname17614   7.93           
Name18119      Surname18119   7.93           
Name18513      Surname18513   7.93           
Name18532      Surname18532   7.93           
Name19052      Surname19052   7.93           
Name19155      Surname19155   7.93           
Name19952      Surname19952   7.93           
Name20615      Surname20615   7.93           
Name20817      Surname20817   7.93           
Name20916      Surname20916   7.93           
Name21501      Surname21501   7.93           
Name21884      Surname21884   7.93           
Name22056      Surname22056   7.93           
Name22117      Surname22117   7.93           
Name22399      Surname22399   7.93           
Name22666      Surname22666   7.93           
Name24851      Surname24851   7.93           
Name25494      Surname25494   7.93           
Name26690      Surname26690   7.93           
Name26806      Surname26806   7.93           
Name26810      Surname26810   7.93           
Name27037      Surname27037   7.93           
Name27366      Surname27366   7.93           
Name27391      Surname27391   7.93           
Name27780      Surname27780   7.93           
Name27910      Surname27910   7.93           
Name28050      Surname28050   7.93           
Name28239      Surname28239   7.93           
Name28701      Surname28701   7.93           
Name29039      Surname29039   7.93           
Name29573      Surname29573   7.93           
Name29863      Surname29863   7.93           
Name29888      Surname29888   7.93           
Name29902      Surname29902   7.93           
Name29940      Surname29940   7.93           
Name30192      Surname30192   7.93           
Name30544      Surname30544   7.93           
Name30650      Surname30650   7.93           
Name31030      Surname31030   7.93           
Name31041      Surname31041   7.93           
Name31299      Surname31299   7.93           
Name31517      Surname31517   7.93           
Name31718      Surname31718   7.93           
Name31942      Surname31942   7.93           
Name32099      Surname32099   7.93           
Name32552      Surname32552   7.93           
Name32635      Surname32635   7.93           
Name33364      Surname33364   7.93           
Name35556      Surname35556   7.93           
Name35621      Surname35621   7.93           
Name35816      Surname35816   7.93           
Name36492      Surname36492   7.93           
Name37053      Surname37053   7.93           
Name37184      Surname37184   7.93           
Name37246      Surname37246   7.93           
Name37247      Surname37247   7.93           
Name37452      Surname37452   7.93           
Name38430      Surname38430   7.93           
Name39072      Surname39072   7.93           
Name39185      Surname39185   7.93           
Name39396      Surname39396   7.93           
Name39441      Surname39441   7.93           
Name39563      Surname39563   7.93           
Name40310      Surname40310   7.93           
Name40403      Surname40403   7.93           
Name40433      Surname40433   7.93           
Name41060      Surname41060   7.93           
Name41457      Surname41457   7.93           
Name42025      Surname42025   7.93           
Name42181      Surname42181   7.93           
Name42269      Surname42269   7.93           
Name42384      Surname42384   7.93           
Name42628      Surname42628   7.93           
Name42946      Surname42946   7.93           
Name43112      Surname43112   7.93           
Name43344      Surname43344   7.93           
Name43573      Surname43573   7.93           
Name43709      Surname43709   7.93           
Name43731      Surname43731   7.93           
Name43736      Surname43736   7.93           
Name43757      Surname43757   7.93           
Name44492      Surname44492   7.93           
Name44876      Surname44876   7.93           
Name45158      Surname45158   7.93           
Name45414      Surname45414   7.93           
Name45527      Surname45527   7.93           
Name45939      Surname45939   7.93           
Name46443      Surname46443   7.93           
Name46612      Surname46612   7.93           
Name46665      Surname46665   7.93           
Name46855      Surname46855   7.93           
Name46913      Surname46913   7.93           
Name47128      Surname47128   7.93           
Name47985      Surname47985   7.93           
Name48091      Surname48091   7.93           
Name48769      Surname48769   7.93           
Name48927      Surname48927   7.93           
Name48939      Surname48939   7.93           
Name49451      Surname49451   7.93           
Name49632      Surname49632   7.93           
Name50114      Surname50114   7.93           
Name50307      Surname50307   7.93           
Name50510      Surname50510   7.93           
Name50543      Surname50543   7.93           
Name50811      Surname50811   7.93           
Name50989      Surname50989   7.93           
Name51130      Surname51130   7.93           
Name51219      Surname51219   7.93           
Name51499      Surname51499   7.93           
Name51736      Surname51736   7.93           
Name51854      Surname51854   7.93           
Name51884      Surname51884   7.93           
Name51934      Surname51934   7.93           
Name52340      Surname52340   7.93           
Name52552      Surname52552   7.93           
Name52586      Surname52586   7.93           
Name53134      Surname53134   7.93           
Name53283      Surname53283   7.93           
Name53348      Surname53348   7.93           
Name54349      Surname54349   7.93           
Name54637      Surname54637   7.93           
Name54806      Surname54806   7.93           
Name54893      Surname54893   7.93           
Name54901      Surname54901   7.93           
Name56024      Surname56024   7.93           
Name56183      Surname56183   7.93           
Name56351      Surname56351   7.93           
Name56943      Surname56943   7.93           
Name56945      Surname56945   7.93           
Name57298      Surname57298   7.93           
Name57721      Surname57721   7.93           
Name57769      Surname57769   7.93           
Name57897      Surname57897   7.93           
Name58286      Surname58286   7.93           
Name58485      Surname58485   7.93           
Name59031      Surname59031   7.93           
Name59671      Surname59671   7.93           
Name59697      Surname59697   7.93           
Name59801      Surname59801   7.93           
Name59894      Surname59894   7.93           
Name60028      Surname60028   7.93           
Name60450      Surname60450   7.93           
Name60927      Surname60927   7.93           
Name60986      Surname60986   7.93           
Name61142      Surname61142   7.93           
Name61218      Surname61218   7.93           
Name61408      Surname61408   7.93           
Name61639      Surname61639   7.93           
Name61645      Surname61645   7.93           
Name61714      Surname61714   7.93           
Name61938      Surname61938   7.93           
Name62191      Surname62191   7.93           
Name62463      Surname62463   7.93           
Name63074      Surname63074   7.93           
Name64920      Surname64920   7.93           
Name65695      Surname65695   7.93           
Name66041      Surname66041   7.93           
Name66781      Surname66781   7.93           
Name67488      Surname67488   7.93           
Name68259      Surname68259   7.93           
Name68841      Surname68841   7.93           
Name69101      Surname69101   7.93           
Name69780      Surname69780   7.93           
Name70292      Surname70292   7.93           
Name70361      Surname70361   7.93           
Name70633      Surname70633   7.93           
Name70777      Surname70777   7.93           
Name70791      Surname70791   7.93           
Name71069      Surname71069   7.93           
Name72068      Surname72068   7.93           
Name72294      Surname72294   7.93           
Name72485      Surname72485   7.93           
Name72910      Surname72910   7.93           
Name73077      Surname73077   7.93           
Name73083      Surname73083   7.93           
Name73240      Surname73240   7.93           
Name73348      Surname73348   7.93           
Name73383      Surname73383   7.93           
Name74084      Surname74084   7.93           
Name74115      Surname74115   7.93           
Name74548      Surname74548   7.93           
Name74564      Surname74564   7.93           
Name74896      Surname74896   7.93           
Name75289      Surname75289   7.93           
Name76241      Surname76241   7.93           
Name76471      Surname76471   7.93           
Name76540      Surname76540   7.93           
Name76671      Surname76671   7.93           
Name76776      Surname76776   7.93           
Name77247      Surname77247   7.93           
Name77394      Surname77394   7.93           
Name77532      Surname77532   7.93           
Name77665      Surname77665   7.93           
Name77712      Surname77712   7.93           
Name77825      Surname77825   7.93           
Name78595      Surname78595   7.93           
Name79343      Surname79343   7.93           
Name80278      Surname80278   7.93           
Name80401      Surname80401   7.93           
Name80533      Surname80533   7.93           
Name80579      Surname80579   7.93           
Name80923      Surname80923   7.93           
Name81191      Surname81191   7.93           
Name81847      Surname81847   7.93           
Name82119      Surname82119   7.93           
Name82144      Surname82144   7.93           
Name82672      Surname82672   7.93           
Name82690      Surname82690   7.93           
Name82830      Surname82830   7.93           
Name83069      Surname83069   7.93           
Name83707      Surname83707   7.93           
Name84073      Surname84073   7.93           
Name84944      Surname84944   7.93           
Name85988      Surname85988   7.93           
Name86085      Surname86085   7.93           
Name86100      Surname86100   7.93           
Name86392      Surname86392   7.93           
Name86625      Surname86625   7.93           
Name86628      Surname86628   7.93           
Name87004      Surname87004   7.93           
Name87474      Surname87474   7.93           
Name87509      Surname87509   7.93           
Name87544      Surname87544   7.93           
Name87852      Surname87852   7.93           
Name88786      Surname88786   7.93           
Name88850      Surname88850   7.93           
Name89335      Surname89335   7.93           
Name89611      Surname89611   7.93           
Name89908      Surname89908   7.93           
Name90498      Surname90498   7.93           
Name91909      Surname91909   7.93           
Name92416      Surname92416   7.93           
Name92445      Surname92445   7.93           
Name92861      Surname92861   7.93           
Name93120      Surname93120   7.93           
Name94768      Surname94768   7.93           
Name95313      Surname95313   7.93           
Name95450      Surname95450   7.93           
Name95766      Surname95766   7.93           
Name96031      Surname96031   7.93           
Name96351      Surname96351   7.93           
Name96436      Surname96436   7.93           
Name96970      Surname96970   7.93           
Name97484      Surname97484   7.93           
Name97828      Surname97828   7.93           
Name98380      Surname98380   7.93           
Name98520      Surname98520   7.93           
Name98790      Surname98790   7.93           
Name98828      Surname98828   7.93           
Name98912      Surname98912   7.93           
Name98987      Surname98987   7.93           
Name99086      Surname99086   7.93           
Name99095      Surname99095   7.93           
Name99709      Surname99709   7.93           
Name814        Surname814     7.87           
Name1529       Surname1529    7.87           
Name1708       Surname1708    7.87           
Name1881       Surname1881    7.87           
Name2094       Surname2094    7.87           
Name2462       Surname2462    7.87           
Name2476       Surname2476    7.87           
Name2588       Surname2588    7.87           
Name2676       Surname2676    7.87           
Name2732       Surname2732    7.87           
Name2950       Surname2950    7.87           
Name2962       Surname2962    7.87           
Name3266       Surname3266    7.87           
Name3502       Surname3502    7.87           
Name3522       Surname3522    7.87           
Name3737       Surname3737    7.87           
Name3947       Surname3947    7.87           
Name4627       Surname4627    7.87           
Name4830       Surname4830    7.87           
Name4886       Surname4886    7.87           
Name5523       Surname5523    7.87           
Name5682       Surname5682    7.87           
Name5731       Surname5731    7.87           
Name5907       Surname5907    7.87           
Name6654       Surname6654    7.87           
Name6740       Surname6740    7.87           
Name6771       Surname6771    7.87           
Name6860       Surname6860    7.87           
Name7078       Surname7078    7.87           
Name7691       Surname7691    7.87           
Name7781       Surname7781    7.87           
Name7984       Surname7984    7.87           
Name8399       Surname8399    7.87           
Name8452       Surname8452    7.87           
Name8859       Surname8859    7.87           
Name9038       Surname9038    7.87           
Name9069       Surname9069    7.87           
Name9158       Surname9158    7.87           
Name9432       Surname9432    7.87           
Name9776       Surname9776    7.87           
Name9886       Surname9886    7.87           
Name9940       Surname9940    7.87           
Name9982       Surname9982    7.87           
Name10190      Surname10190   7.87           
Name10211      Surname10211   7.87           
Name10253      Surname10253   7.87           
Name10268      Surname10268   7.87           
Name10422      Surname10422   7.87           
Name11198      Surname11198   7.87           
Name11322      Surname11322   7.87           
Name11538      Surname11538   7.87           
Name11709      Surname11709   7.87           
Name11914      Surname11914   7.87           
Name11971      Surname11971   7.87           
Name12094      Surname12094   7.87           
Name12116      Surname12116   7.87           
Name12300      Surname12300   7.87           
Name12319      Surname12319   7.87           
Name12396      Surname12396   7.87           
Name12907      Surname12907   7.87           
Name12994      Surname12994   7.87           
Name13063      Surname13063   7.87           
Name13414      Surname13414   7.87           
Name14179      Surname14179   7.87           
Name14304      Surname14304   7.87           
Name14432      Surname14432   7.87           
Name14632      Surname14632   7.87           
Name14994      Surname14994   7.87           
Name15123      Surname15123   7.87           
Name15440      Surname15440   7.87           
Name15945      Surname15945   7.87           
Name15969      Surname15969   7.87           
Name16100      Surname16100   7.87           
Name16237      Surname16237   7.87           
Name16245      Surname16245   7.87           
Name16377      Surname16377   7.87           
Name16402      Surname16402   7.87           
Name16604      Surname16604   7.87           
Name16872      Surname16872   7.87           
Name16934      Surname16934   7.87           
Name17246      Surname17246   7.87           
Name17509      Surname17509   7.87           
Name17621      Surname17621   7.87           
Name17788      Surname17788   7.87           
Name17805      Surname17805   7.87           
Name18407      Surname18407   7.87           
Name18610      Surname18610   7.87           
Name19525      Surname19525   7.87           
Name20336      Surname20336   7.87           
Name20339      Surname20339   7.87           
Name20741      Surname20741   7.87           
Name20873      Surname20873   7.87           
Name20974      Surname20974   7.87           
Name21270      Surname21270   7.87           
Name21802      Surname21802   7.87           
Name22249      Surname22249   7.87           
Name22778      Surname22778   7.87           
Name23622      Surname23622   7.87           
Name23640      Surname23640   7.87           
Name23665      Surname23665   7.87           
Name23675      Surname23675   7.87           
Name23805      Surname23805   7.87           
Name23886      Surname23886   7.87           
Name24367      Surname24367   7.87           
Name24403      Surname24403   7.87           
Name24564      Surname24564   7.87           
Name25246      Surname25246   7.87           
Name25393      Surname25393   7.87           
Name25513      Surname25513   7.87           
Name26216      Surname26216   7.87           
Name26342      Surname26342   7.87           
Name26628      Surname26628   7.87           
Name26941      Surname26941   7.87           
Name27014      Surname27014   7.87           
Name27580      Surname27580   7.87           
Name28251      Surname28251   7.87           
Name28267      Surname28267   7.87           
Name28334      Surname28334   7.87           
Name28369      Surname28369   7.87           
Name28518      Surname28518   7.87           
Name28669      Surname28669   7.87           
Name28823      Surname28823   7.87           
Name29128      Surname29128   7.87           
Name29299      Surname29299   7.87           
Name29405      Surname29405   7.87           
Name29416      Surname29416   7.87           
Name29475      Surname29475   7.87           
Name29536      Surname29536   7.87           
Name29560      Surname29560   7.87           
Name29880      Surname29880   7.87           
Name30189      Surname30189   7.87           
Name30239      Surname30239   7.87           
Name30628      Surname30628   7.87           
Name30822      Surname30822   7.87           
Name30858      Surname30858   7.87           
Name30909      Surname30909   7.87           
Name31085      Surname31085   7.87           
Name31105      Surname31105   7.87           
Name31666      Surname31666   7.87           
Name31752      Surname31752   7.87           
Name32396      Surname32396   7.87           
Name32585      Surname32585   7.87           
Name32805      Surname32805   7.87           
Name33022      Surname33022   7.87           
Name33432      Surname33432   7.87           
Name33697      Surname33697   7.87           
Name34283      Surname34283   7.87           
Name34285      Surname34285   7.87           
Name34298      Surname34298   7.87           
Name34465      Surname34465   7.87           
Name34575      Surname34575   7.87           
Name34707      Surname34707   7.87           
Name34848      Surname34848   7.87           
Name35168      Surname35168   7.87           
Name35241      Surname35241   7.87           
Name35282      Surname35282   7.87           
Name35419      Surname35419   7.87           
Name35925      Surname35925   7.87           
Name36101      Surname36101   7.87           
Name36605      Surname36605   7.87           
Name36689      Surname36689   7.87           
Name36819      Surname36819   7.87           
Name36999      Surname36999   7.87           
Name37056      Surname37056   7.87           
Name37662      Surname37662   7.87           
Name37907      Surname37907   7.87           
Name38213      Surname38213   7.87           
Name38297      Surname38297   7.87           
Name38482      Surname38482   7.87           
Name38504      Surname38504   7.87           
Name38919      Surname38919   7.87           
Name39193      Surname39193   7.87           
Name39503      Surname39503   7.87           
Name39601      Surname39601   7.87           
Name39734      Surname39734   7.87           
Name39830      Surname39830   7.87           
Name39990      Surname39990   7.87           
Name40025      Surname40025   7.87           
Name40119      Surname40119   7.87           
Name40504      Surname40504   7.87           
Name40799      Surname40799   7.87           
Name41102      Surname41102   7.87           
Name41456      Surname41456   7.87           
Name41577      Surname41577   7.87           
Name41578      Surname41578   7.87           
Name41693      Surname41693   7.87           
Name41777      Surname41777   7.87           
Name41852      Surname41852   7.87           
Name41899      Surname41899   7.87           
Name42091      Surname42091   7.87           
Name42137      Surname42137   7.87           
Name42571      Surname42571   7.87           
Name42925      Surname42925   7.87           
Name43057      Surname43057   7.87           
Name43249      Surname43249   7.87           
Name43445      Surname43445   7.87           
Name43535      Surname43535   7.87           
Name44222      Surname44222   7.87           
Name44441      Surname44441   7.87           
Name44487      Surname44487   7.87           
Name44517      Surname44517   7.87           
Name44648      Surname44648   7.87           
Name44734      Surname44734   7.87           
Name45155      Surname45155   7.87           
Name45680      Surname45680   7.87           
Name46180      Surname46180   7.87           
Name46189      Surname46189   7.87           
Name46225      Surname46225   7.87           
Name46229      Surname46229   7.87           
Name46260      Surname46260   7.87           
Name46298      Surname46298   7.87           
Name46367      Surname46367   7.87           
Name46590      Surname46590   7.87           
Name46829      Surname46829   7.87           
Name47091      Surname47091   7.87           
Name47663      Surname47663   7.87           
Name47885      Surname47885   7.87           
Name48362      Surname48362   7.87           
Name48446      Surname48446   7.87           
Name48589      Surname48589   7.87           
Name48761      Surname48761   7.87           
Name49044      Surname49044   7.87           
Name49138      Surname49138   7.87           
Name49206      Surname49206   7.87           
Name49402      Surname49402   7.87           
Name49605      Surname49605   7.87           
Name49829      Surname49829   7.87           
Name49952      Surname49952   7.87           
Name50026      Surname50026   7.87           
Name50238      Surname50238   7.87           
Name50269      Surname50269   7.87           
Name50273      Surname50273   7.87           
Name50463      Surname50463   7.87           
Name51162      Surname51162   7.87           
Name51883      Surname51883   7.87           
Name51887      Surname51887   7.87           
Name52068      Surname52068   7.87           
Name52433      Surname52433   7.87           
Name52446      Surname52446   7.87           
Name52733      Surname52733   7.87           
Name52874      Surname52874   7.87           
Name53071      Surname53071   7.87           
Name53576      Surname53576   7.87           
Name53702      Surname53702   7.87           
Name53956      Surname53956   7.87           
Name54323      Surname54323   7.87           
Name54447      Surname54447   7.87           
Name54564      Surname54564   7.87           
Name54735      Surname54735   7.87           
Name55096      Surname55096   7.87           
Name55099      Surname55099   7.87           
Name55509      Surname55509   7.87           
Name55551      Surname55551   7.87           
Name55889      Surname55889   7.87           
Name56080      Surname56080   7.87           
Name56125      Surname56125   7.87           
Name56180      Surname56180   7.87           
Name56543      Surname56543   7.87           
Name56572      Surname56572   7.87           
Name56581      Surname56581   7.87           
Name56672      Surname56672   7.87           
Name56836      Surname56836   7.87           
Name56872      Surname56872   7.87           
Name57086      Surname57086   7.87           
Name57427      Surname57427   7.87           
Name57507      Surname57507   7.87           
Name57865      Surname57865   7.87           
Name57928      Surname57928   7.87           
Name58057      Surname58057   7.87           
Name58189      Surname58189   7.87           
Name58257      Surname58257   7.87           
Name58303      Surname58303   7.87           
Name58444      Surname58444   7.87           
Name58793      Surname58793   7.87           
Name59287      Surname59287   7.87           
Name59610      Surname59610   7.87           
Name59617      Surname59617   7.87           
Name59687      Surname59687   7.87           
Name59857      Surname59857   7.87           
Name60776      Surname60776   7.87           
Name61306      Surname61306   7.87           
Name62144      Surname62144   7.87           
Name62374      Surname62374   7.87           
Name62390      Surname62390   7.87           
Name62616      Surname62616   7.87           
Name62827      Surname62827   7.87           
Name62905      Surname62905   7.87           
Name63392      Surname63392   7.87           
Name63508      Surname63508   7.87           
Name63880      Surname63880   7.87           
Name64140      Surname64140   7.87           
Name64305      Surname64305   7.87           
Name64442      Surname64442   7.87           
Name64850      Surname64850   7.87           
Name64914      Surname64914   7.87           
Name65060      Surname65060   7.87           
Name65392      Surname65392   7.87           
Name65498      Surname65498   7.87           
Name65508      Surname65508   7.87           
Name65513      Surname65513   7.87           
Name65524      Surname65524   7.87           
Name65546      Surname65546   7.87           
Name65552      Surname65552   7.87           
Name65781      Surname65781   7.87           
Name66064      Surname66064   7.87           
